AuthorId,PaperIds
28219,602134 1890179 1456144 631751 586226 1652378 1835483 83820 623567 1025108 1144676 109827 5770 680300 167565 1588027 1791923 330872 1955611 1931375 1325050 1399749 627675 1422005 774485 1680681 1220941 2184495 2060242 383133 5120 335385 1902112 1150031 1706816 68017 1464976 897275 82050 780897 303593 1116196 487655 1581445 447407 1731420 128718 660242 1852837 1594284 654955 665753 186104 1084963 1078812 1637736 401615 1481346 333598 2247914 1696145 647888 1862163 1703055
29128,921604 703337 1860108 2178958 1137717 601667 642811 1174507 315629 2196786 2095139 657946 618851 1769412 110647 1235232 1927641 1380889 223276 804653 648074 1668715 1635071
34494,803164 1206531 968173 259341 1063907 91967 560590 846983 1076624 712201 1524512 1784487 1397825 629989 1750762 353064 1910875 1719679 707534 472573 159091 1320542 1356744 1116725 1014168 1096538 1006766 728621 549068 1536613 997090 804003 809480 2047860 462095
34496,888479 266856 2253773 1363327 2130364 1638932 62917 2169307 1429443 1359075 161413 858967 632352
36062,870955 384055 2084437 1958799 88304 581437 1488418 96930 1051950 910628 921400 1895472 461765 2257551 1895803 1765448 1037188 318438 1579310 1225907 924384 82450 471502 448872 239616 704914 2166942 2251014 1411362 1644154 646637 274016 1809858 1481448 1314077 1150479 1096144 100193 100084 1975276 231435 1070290 1791107 916143 1528118 1755021 1227183 1152288 710159 1658764 611971 1760287 1627429 972530 1894316 1205019 946260 1884507 292891 1374008 1168546 1098015 1007492 2030363 1520105 1393734 914058 2129732 253150 1053515 1475139 1257199 605243 2120779 12362 105792 869744 280324 1346661 52206 400327 111433 822364 1938337 2254989 1135619 1148170 1770228 899789 838672 394413 2143817 1296714 881018 830033 741657 691018 2257205 2243971 2179156 2011689 1975664 169846 1561467 1561450 1537633 1260867 1107923 1805494 1765108 1566501 1178094 838367 1065957 1994278 1501169 709071 630759 2258994 2009413 1293320 667744 319858 1465493 957237 2169470 57030 2218065 1425834 993804 1696591 939209 183182 1985804 1291513 1033927 100646 1302514 1229421 1488609
39768,556341 2185775 1942840 154803 825836 432897 539687 216047 1367227 8641 589984 885347 5505 93488 547614 200508 551615 1730752 1592066 1527646 1430807 818472 1595095 423743 1240968 947393 766030 2112139 162121 206613 1382763 1494469 871837 2126514 1123455 2236084 1399457 2182654 918619 312197 28045 1229328 1219316 1845192 1502430 2175268 115843 2126402 783061 1751703 1771946 958934 872311 758183 2139326 156198 523900 1428199 1102370 1406329 1559005 1036289 1975573 405042 367476 429315 1396244 1124811 1347552 1069237 1884083 511397 1937541 1156204 68023 1802369 1859302 452266 2208909 1972254 1466535 2059764 1489965 1195190 879373 711258 618452 1498743 1114602 553353 370220 648483 928356 710951 155087 730365 1628319 100673 385658 1754413 1974886 1285995 331742 922526 2050669 1289447 1235441 2232604 2106793 494957 223129 1133985 1061105 217454 1984723 1466741 322704 1245793 1902374 1157824 1762264
39798,2139329 666223 1075626 2056173 1892653 1472026 1372592 1785282 2153956 1906933 1581995 2246046 376339 1885187 18672 519981 2087449 530891 729457 854512 1288620 2052980 729571 510673 1503521 1610722 594947 544441 2196869 1994858 1929774 1788489 1380258 1122961 2104288 374468 115064 1054247
40047,1099951 1815196 1045548 709733 1152800 847322 2101374 1914286 1012865 1116160 1133541 848122 2171272 1738143 1141560 945776 324681 2039247 188576 2230154 2115497 1530502 1289425 788435 1337919 355196 238939 42018 627854 258552
41009,1375484 2034501 863425 2124527 1029758 915032 428606 199656 376081 1225680 2228833 2038704 261035 2097253 1503866 114875 1492021 1698249 1474631 336248 643702 246701 1308254 2234486 1934756 84587 656419 1531457 1819448 1592115 1862142 2080354 637278 644357 926841 827041 330114 1994425 56140 1258284 1956351 1573546 1138474 253685 1839925 2181493 1398925 2058482 2026989 1176104 1357171 129720
42126,347427 1220955 791236 1933559 660979 1173255 776187 386358 785820
43172,814654 433659 356658 1849015 127095 1217745 2177399 1930617 1508621 1155926 406620 1876696 1247158 566072 1521830 537652 1266800 1296109
45187,1409696 2202633 1725516 2041981 1130150 1831888 443914
45333,940748 807868 745629 1378776 1679112 1232699 727364 2138460 200484 1400665 1878978 1813947
46066,676015 2095007 2094390 1365765 1283775 1197910 1282427 617071 45403 416649 903284 191453 634692 1846156 85243 586968 407548 1157255 1082619 946806 2110965 721900 2041368 1897513 1863185 1434510 1723942 1674171 737082 464803 202418 897475 1949698 159023 1589028 1551780 364532 976074 1782570 812130 1538056 2158522 183262 1966185 1984071 741938 720189 1515709 399845 1872215 1224625 29428 12403 804918 1292754 394747 1966819 2109319 395019 2054486 1902541
47017,327016 1438593 1534759 1142699 974717 545532 1481131 31966 2012471 1991326 1848939 1307395 917714 148837 1097677 1697978 195544 1923559 817043 230362 1631163 1132453 1459573 259806 2008934 1312807 877613 802514 249794 1207842 73200 669425 382268 205691 1984291 1436180 1354570 1314999 309280 1554996 1548256 702336 280536 2069505 20013 2250379 1288246 1162111 564997 1965004 904968 539979 1601840 909199 747635 842662 810860 2136502 896957 2246471 2012652 1659842 959709 659438 143535 93065 1224717 1418396 113469 795668 617674 2067876 1582820 185854 1174459 2091331 1180297 616979 367143 5900 402449 372684 479980 1882724 358766 299094 1723413 1562660 974997 2248479 1185300 26035 2100989 1920929 1235731 1946327 857876 2117035 1690779 15104 1126668 456193 1419410 977325 361131 1945466 1456402 760332 68419 469963 439107 962323 855071 1996632 1633627 162975 1587962 1034309 75376 560441 2199293 1523202 1450841 825353 796552 1656243 1313701 1184789 1054552 1298547 99719
47369,1235766 705880 1863871 1710955 955542 1426151 1060942 758878 639550 1621548 2237791 2036384 1268774 380110 99953 249881 589471 29415 420376 2220329 1985178 1242911 557516 1880847 1123071 719123 201550 773117 693443 662139 340409 2090318 1988509 1189910 102351 393938 615483 516439 1457310 1042370 263697 212672 1760521 689535 231443 2209103 1637719 32850 1919654 1716677 1689876 1282435 718459 356551 1541654 1140341 510797 251616 1005133 1572703 1633959 1840637 495181 2090394 1273895 983165 1743926 2189979 688618 496133 39650 291513 2173810 213374 1892530 1761571 1575310 1538867 1466503 1056758 539078 310610 1668248 1850227 633033 1023331 2225991 1373174 479323 35421 2156115 1613458 1094852 194000 701899 1374442 111913 522373 545837 1324833 2019794 528316 23054
48271,981546 2221247 1735840 1065 633157 1460581 881430 849724 76832 449905 347377 346168 314113 2235685 2088176 1990256 1725338 1697158 174021 1223261 1105665 1284336 2189727 429059 391938 2236330 2222204 1459669 1430366 1128220 1098132 838948 2021983 964690 2058100 1378037 2119206 70394 382740 1641627 426043 1960316 108702 558586 313931
49667,980555 818206 1023691 747534 719846 561424 466705 3783 364105 260137 232283 2152849 2084082 1735677 1720255 1535917 1515523 1420963 13345 1136275 1120884 730982 721843 517713 509973 44527 21119 2050315 2000546 1845901 1374938 1199173 82169 760670 245054 238780 1414100 1069444 533190 1745252 1061980 1229525 900707 80699 525632 977869 454790 397780 234361 2251494 2082191 204997 1563584 1504815 1292873 1047858 1376818 2003564 12067 1010505 47495 929825 264980 2256552 1855325 1792259 1168107 665274 2028427 28726 1969981 1960578 1631232 1934227 1111728 1822721 1473525 1548339 1093688 312405 1795964 1261390 809959 184841 1772048 1720149 1252479 980847 890238 1465919 261075 1777208 2114734 1632161 1415837 148431 1139304 1506605 180518 1405986 2193064 2123826 2035256 1701999 1765050 680091 20748 1513802 1196826 1042525 809433 1231121 1724960 1210045 1632830 1483691 1394357 639206 2185612 1890896 982785 1922507 1811349 1361498 997624 262895 2073712 1723026 1699309 1427066 647417 2223838 1250513 540959 1441793 1368947 877931 1926287 1609920 1793141 1763689 250485 2223852 337864 86102 1901108 409809 893588 1967976 2223491 2199700 1342355 972086 654185 816501 1302330 377178 2209437 1095604 929116 359504 27735 136623 945082 936204 875977 470373 419798 1958227 1185950 1000333 2118385 1568542 923212 908541 865125 54715 37246 327468 2149537 1946799 1799617 1529230 1383421 1146818 1072787 585760 1132114 1431544 912990 376388 2041399 1596002 1519809 2010532 1620473 16133 97909 1984205 814729 1104001 1701744 2018304 485536 471452 1989884 2077016 1701639 1715966 1263653 31206 83808 1604684 1602149 1961403
53232,134973 1006823 550927 1308604 1069844 846279 416698 52499 2182817 2220600 1708545
53546,1749472 635509 342925 1519018 1089891
54193,1822971 115335 336330 1339451 1182759 1702804 1049892 1261998 1827457 1218785 1525884 361759 1775232 1887993
55472,1698561 335561 1060266 288430 2155857 138434 1352228 1078971 920824 156996 1123073 2072329 544846 1602426 963163 837360 1349412 232138 1515044 738880 776599 2038399 1676979 134697 1134653 803104 17361 1399406 1533072 1367497 1477393 975433 1366664 981661 587588 454243 308175 2209704 1525050 1517046 1428205 1317519 786870 559776 1956071 1995332 1826645 2228030 835997 1697554 897505 1355808 368327 1815125 393454 354173 1772803 1748387 1188759 200918 1241629 11202 92650 453139 1641150 1673413 1842035 1652756 776897 469743 1425956 1380118 422799 1682789 622834
57198,934805 1690790 1972414 921204 1392869 206158 305458 146027 766207
57451,631315 746153 1869921 1766217 385955 2042411 478614
58609,287053 567989 395704 324523 815857 932459 514374 2021144 1273038 864324 423179 2032251 640834
61064,2130760 746800 1041639 1074858 279685 551160 1502263 1295843 584130 2075002 755182 134307 1465557 2091214 1772074 1148629 984038 496566 1956780 1675975 959130 565961 2184630 2050000 1034842 143951
62984,65501 1542586 1425746 2081944 1210726 432850 1848846 1009242 938884 589321 567888 358853 323767 1610740 875518 1571576 1423808 1514879 1699311 1345739 1917068 165351 17240 15533 1348410 794620 436903 1258404 1168906 1140592 1304305 644802 1330683 2081382 7694 621653 36575 1063899 2123749 210299 999211 978906 901384 708274 629173 628586 62138 615926 614191 452986 427191 332587 316282 272790 2237096 22245 2147903 2062401 204531 1988262 1835622 169894 1689537 1653130 1650258 1623697 1542763 1494324 1490095 1457155 1408384 1354952 1309805 1290378 1233619 1171898 1127084 2248521 2232688 1883810 77274 2034939 1804732 130112 2058602 1926166 526406 1401535 752081 1291998 418242 995755 673684 2151004 1100907 135533 107189
63141,214528 1218037
68442,810278 210286 1569877 1082885 2122432 2055801 1254384 274626 1753187 1282045 1996627 1425866 1373192 1140750 1141983
68676,380874 291538 2032555 1792647 830317 902644 1075218 1610168 1114460 1725673 972354 51213 1281657 2036999 1886912 909594 659146 1379587 365443 17667 142728 863629 553983 1993375 2076665 1027652 261358 14131 964232 168632 1350933 24020 1458433 1610440 618179 1277972 417263 288177 2108397 1553313 432673 1947185 956984 903054 862059 298942 249506 2241982 209825 2075553 1938143 1085231 1454358 138789 1778680 1163164 351826 503988 417384 1722176 191887 1356243 1462079 1067040 1312214 1914015 1773881 1634808 1439865 1949905 1138260 1051482 193345 2037325 1091672 2004095 1806838 1038427 943292 589390 326702 304379 1905456 1867247 1552459 1267117 1232019 1178489 1094801 856597 1007384 640358 647855 1723232 204838 862902 304338 678942 2135789 1913430 42108 343942 1575126 2175732 987485 656382 2034893 1668336
70311,1900560 278945 594914 2193762 1789018 1387164 1597169 1844708 1572872 634915
71221,665014 299530 1888630 649826 1906331 1708272 1054673 1257102 1181738 2146545 1489276
72384,923067 1564994 2224260 1649373 525382 715676 300244 1121350 904269 2019615 1370074 86576 435782 2244968 1178398 885239 2002545 2097228 1756658 69982 982810 2257331 2193796 1037542 28190 339600 2228003 1377948
74859,2221657 1261356 710454 1044426 875731 1485533 2172540 1371642 245139 592046 179245 852203 1887843 1947409 1762955 249005 524562 1486393 1428726 1489831 1044183 687725 1879774 909362 1909010 1819639 2028109 488107 1775592 1979144 1203866 946604 1835988 2032968 1625277 2127249 230589 878446 618621
76183,1923883 1644332 821196 776230 689286 677842 662526 261456 1545486 1533767 590305 1223171 920306 461152 205760 2006522 1737388 2244642 1580445 2045510 1646750 378637 1967485 621378 4296 402770 1208075 875865 1992939 969053 1297022 293840 266909 2061356 1380782 1055989 33337 250540 699867 1673384 1985404 488828 2213046 572744 1596708 1309726 1117338 823647 302245 2088501 2087371 1827217 1091151 1856066 1491580 1120194 2177953 701999 897189 629541 2156493 15019 687447 581965 178436 839833 259499 915084 709343 670717 1678457 2073923 1899758 1589083 661637 1086352 715397 1467922 730872 1829237 988903 323062 2083162 1908493 1532220 1252910 366664 1071588 210751 1519293 533867 2150470 179250 1456850 95829 628855 213349 2107912 1078165 82224 1058483 340057 1003743 2060837 951178 830586 475368 219314 1933344 1759881 1473761 1117241 1104791 109706 1012067 923316 493309 1152591 1520793 871610 801734 580071 574353 428194 2250826 2227722 2179981 1859689 1511818 1390402 1173448 1171420 111350 600486 192259 1494592 699330 1236614 1072840 1586117 1708440 210189 1859824 1143825 1923729 1930454 1071122 1934563 150038 1089815 2004751 862293 1255255 612694 82280 1417677 1297144 283577 563641 293911 2186963 168534 1650757 544476 431532 1412663
81218,2250175 1969266 17932 1475219 637258 787167 592457 886912 824722 1505648 1865941 1793149 1365511 649796 1401865 1454974 95529 621535 466395 807864 1093923 996532 418975 376708 2023318 1729541 357394 243554 1499929 1499307 1289243 1049818 2160184 1744581 1304593 1179560 485151 558443 320276 17082 157190 1042879 977803 217855 2172846 210140 1192271 502522 340515 257346 1427371 941427 1640611 97038 242280 2026761 1987218 1960235 1635887 1616921 1592225 153509 1509773 1115400 38563 2101282 1953202 944014 834717 2184861 896900 642460 356440 335623 324255 314575 2215294 2123008 2056193 2009926 1950183 181437 1773850 1472794 128055 1066445 1557867 1529721 446003 988906 780397 52219 435695 425633 41810 314977 230118 218745 1704540 1668494 1613170 1591132 1589473 1306486 1281723 1263337 1167330 787527 780640 298407 1609632 1534192 1090219 936172 259660 208168 1250517 1027533 983455 833021 1568257 1340647 482870 2179576 678111 638423 455886 411001 313744 264827 2195335 1923630 1900712 1346680 121993 1089949 2010381 1242222 653869 597183 530771 45630 1742238 1712722 1603776 1498957 1309553 1200492 1197981 1049853 980078 2010999 1533027 1515706 703952 185328 59184 917654 1182802 521015 1512055 88721 2128596 1550254 1224344 1192002 634831 1564457 914843 677887 1150383 454132 839622 232644 2045644 1949467 1877041 1522761 1459996 1137384 594963 350102 2094847 2083450 1247623 880981 369168 1717889 832886 52905 2229445 1614048 2024150 237086 1593180 1256127 353716 642339 296749 292121 150561 1295973 1250789 747483 1148545 676679 397747 258994 215343 2029533 1911856 1903914 1815580 1690379 1677403 674985 242855 2120887 167099 111551 348544 364692 1925574 1563048 1940217 1706626 94429 888208 539242 287420 947725 2239440 18269 1544228 1030281 1098325 588651 2145297 864190 70407 685267 659089 401171 2232515 1790355 1122016 222304 691034 1846792 1516193 530096 1279711 1205332 2258182 566974 2168500 751917 443842 422998 376314 30403 2255216 2209725 2183322 2105406 184442 1778357 1699566 1635686 1632729 1599031 1520742 1509051 1467573 1444648 137973 1369137 1306490 1126344 881304 392778 2183875 1548832 87990 805906 739268 648003 581075 482493 309901 2038725 1991251 1917839 1916932 191213 1735835 1694337 1566217 1522755 1492107 1431769 1424386 1343126 1324242 1057432 1026523 2045144 1450114 870648 687423 1848071 1379366 944705 800990 2052042 1989542 1929878 162949 1463244 1190918 1204367 1439150 206048 1615828 10978 1969644 1756460 560046 1224336 1422829
81405,5861 2128211 385814 2135831
83883,2141816 2057878 1310594 993092 988033 979020 686633 576293 522539 468565 209626 1775979 1668682 1592275 154904 1442933 1394629 1303865 1278185 541546 1547214 861961 1573163 602664 2143797 1406690 2038861 1877115 1532076
84662,165665 649881 405986 2160067 1196580 571832 1320354 2169395 1734049 1645830 1146340 1203321 235531 2007534 1858118 1642073 595863 48759 315530
86158,539183 1219945 1440503 1752118 971707 224975 2042695 1889605 325285 733318 208581 1882707 1794770 119330 1128162 415956 1656330 841990 349852 1682028 1019850 1047122 1996341 184020 255053 32035 232473 1863828
86266,1269774 494363 1859939 427777
86845,834753 66924 53772 663687 360584 1863898 1155323 491203 1086736 971937 191587 1149652 1561536 2212363 1424550 2205488 693241 811840 177583 1482234 767455 2003062 1097067 553449 498564 119646 1076122 727812 1948631 1638662 1118574 1119417 802463 912730 1807093 660744 1349362 1062288 2196496 1122318 1916167 1367721 505925 2156159 1322043 100168 1227538 1872163 1038372 2158159 1358512 69753 1952915 1259559 870257 267516 267198 2211159 146379 1145116 1113047 1101594 1644179 1368473 864662 210036 1444387 1458904 1302317 632887 557277 1917423 1897108 2035866 1128708 718570 1763851 758010 1424973 1102404 299689 1992450 555805 748296 399773 1976538 46346 1812469 63970 599510 1474683 75377 795189 285634 1939455 414534 2139274 1725102 1564219 1556655 1851374 1710924 1512277 1412879 1436616 525514 272102 2258077 1929561 1608730 828690 1467323 130264 1457573 1173579 1832524 1172652 603507 2068399 1907442 363220 1951425 607817 1706533 1630917 1148934 1684391 716621 870902 559093 330617 1473485 963766 932781 875778 814171 723013 522934 522895 423688 1982219 1894214 1669860 1504028 1458517 1424248 1185029 363289 2122831 1695482 1388443 337 532573 937925 806098 533442 2255112 1932364 1883729 186232 1412008 1098780 742095 651830 431827 2140548 1968002 1847068 1113398 22511 1569125 1589740 880947 2086292 1214950 1177062 1161502 1087240 1020536 718663 626860 507513 1881652 1799548 1472668 1409659 242499 2129849 1597755 1582509 148325 1097199 805243 717212 677970 633535 508153 2253987 2221069 2062680 1609875 1420953 1205386 52632 1828183 995385 944680 525162 832521 209188 1824858 725355 1746392 1698231 1411899 2091615 1666659 454219 438057 2020160 1360033 619520 1023847 738506 594461 32618 251041 2244671 2022287 1634186 1142841 1101480 78161 606804 152270 523012 735601 688428 351236 26266 234482 1464858 1579480 1236018 527948 504237 1966464 1898983 1876389 1859328 79973 600516 1035562 95206 948601 895357 769560 711429 678420 605877 599587 454777 34309 261285 2194993 2043601 2042191 2027771 2010548 1986493 1963405 19113 1905937 1867482 1777379 1761030 1728422 1657095 1601000 1575680 1470448 1454200 1428450 1253648 1220585 1195702 933942 648586 492333 2050570 1797592 1350733 129006 575008 125553 968814 891180 1899261 148927 815366 643264 2067828 1779230 832437 624515 201475 647216 522448 381728 2059405 1740760 1456862 967680 452271 1728892 1424181 1423185 1396891 1276544 1131977 985695 902427 839836 363277 2200642 2070850 1964686 1689050 1479493 1385748 1304539 1298495 217674 1741375 1037199 239556 1148350 1326086 637056 519265 2185427 121134 1097910 108482 1558199 968400 89824 632943 395517 2174389 2162757 2127986 2027842 1878858 1702035 1493733 1453696 1035548 848536 431446 2200762 1797046 1687400 1625445 1397172 1291353 1257983 1171737 906229 862727 2173270 2154312 2050879 2002001 1893922 1816673 1600303 1367110 1362958 1298179 1295381 1162840 1043493 1004510 1185045 1678594 937800 895452 886957 84551 735416 693113 518917 480249 374847 353512 351977 343971 325230 2187734 2103076 2070762 1953712 1948046 1892150 1796004 1771558 1721863 1609165 1560660 1499511 1492724 1443122 1372171 119054 1120438 110736 1065552 104134 1029085 1158534 451096 1905569 1421169 1005940
87120,524333 1557218
87934,1358542 42763 2075495 580976 1773302 1213397 1370222 1006803 858945 421482 1611047 1785035 1708358 241362 1842666 751152 1863600 713893 1360352 1981595
88969,1943414 1280237 1022306 1112655 540051
89502,1472861 2022521 1972583 639121 2239190 185430 1756027 1432775 1091416 1084478 547812 1787011 775919 2077511 1493012 1874328 1841150 176469 2133334 1818617 1663976 627865 461596 362742 1903947 1173994 732160 675069 508917 1129163 878184 2084053 322316 1579271 1330466 1564192 1125364 94961 854429 805184 527875 2201385 1855542 1951363 492191 491717 1116508 69342 1852463 536483 44929 2725 1576338 1413889 1022973 563493 1481723 1074071 1025855 680577 1453140 2092397 718006 1231478 327023 2030054 1182451 2146798 38113 1736183 377615 27640 2137975 205240 18048 1293040 2019797 1857355 2020729 709014 1471528 499460 1315016 1433567 1165361 206002 1831059 1003909 1821964 237081 2126142 928313 68710 209690 1359998 1000862 720230 1505857 1166152 1482956 1064655 1772361 965975 975429 442818 587488 1422836 2108853 1939170 1764250 126510 37394 131673 923366 1596219 774795 2225571 979578 295077 1374960 1942166 1954636 120956 983303 651562 303677 253358 2065514 581050 541815 2087621 97391 2111585 783688 421965 1740834 1687400 154751 1143377 1112817 278326 2059777 633716 342086 932754 603435 300035 2106272 904244 792229 2214026 1978626 2136236 1800823 1637993 1634053 1280598 153186 2131697 2081098 2015608 331644 564334 1137926
91290,311444 1783485 322407 630484 1747821 1722558 1613640 1653492 781421 1777448 1565429 2066223 1836308 2013387 1987502 440141 1473050 1083689 895106 1442229 213278 1690770 1298864 558235 139370 1588604 843004 1541652 1490629 1966382 1145936 1105834 919430 1405743 1124248 1946627 749558 235611 394128 1466084 1257246
91563,1029390 101197 1996260 2226539 1880074 326329 1548193 515892 488039 749807 1531509 48246 1955844 1748140 774672 77002 2060777 2035157 838344 1490995 1069777 2033291
