AuthorId,PaperIds
34494,803164 1524512 846983 1206531 1076624 91967 560590 259341 1063907 968173 712201 707534 1320542 1784487 1006766 1750762 472573 1397825 353064 804003 2047860 1536613 159091 1096538 997090 549068 1910875 1116725 1014168 1356744 629989 462095 728621 1719679 809480
34496,62917 1638932 1363327 2169307 1429443 1359075 2130364 2253773 266856 888479 858967 632352 161413
36062,2166942 646637 1150479 400327 1760287 231435 1037188 1411362 1528118 1098015 2254989 1644154 1627429 924384 384055 1895803 1205019 704914 292891 1884507 921400 1895472 870955 710159 1579310 1765448 916143 1958799 52206 1475139 1257199 605243 2257551 1152288 2120779 12362 972530 1481448 318438 1809858 1314077 1096144 2084437 1975276 1007492 100084 448872 239616 2030363 611971 1374008 1168546 274016 100193 2251014 1135619 822364 1938337 280324 461765 1051950 105792 914058 82450 471502 2129732 96930 1520105 1148170 1755021 88304 581437 1488418 1070290 1393734 1053515 1225907 1791107 1658764 1894316 1346661 253150 910628 1227183 869744 946260 111433 2243971 691018 1566501 1770228 1260867 2179156 1975664 881018 838672 1561450 100646 830033 741657 169846 1561467 1537633 1107923 1229421 1488609 2011689 319858 1465493 709071 630759 2258994 2009413 1293320 667744 957237 1805494 1178094 1765108 939209 183182 2143817 1296714 1033927 394413 838367 1994278 1501169 1065957 1985804 1291513 2218065 1425834 57030 993804 1696591 2169470 1302514 899789 2257205
39768,539687 1367227 885347 405042 5505 2139326 156198 1430807 1942840 2126514 8641 556341 93488 918619 216047 2185775 1730752 1527646 1219316 547614 200508 28045 1845192 1595095 206613 154803 1123455 589984 1975573 818472 1592066 551615 825836 432897 2112139 958934 871837 1382763 1406329 162121 766030 312197 1229328 947393 523900 1494469 423743 1240968 1428199 2182654 872311 1102370 1399457 1559005 783061 1502430 758183 115843 2236084 1771946 429315 1036289 2126402 1751703 2175268 367476 1859302 511397 1937541 2050669 68023 1396244 1884083 1156204 385658 1069237 710951 928356 1802369 1754413 1628319 1124811 2208909 370220 1347552 1489965 922526 1289447 1466535 648483 1235441 155087 730365 100673 217454 1498743 322704 494957 452266 1195190 553353 2059764 1245793 1061105 711258 1157824 2106793 1466741 1972254 879373 223129 331742 1974886 1114602 2232604 1285995 1902374 1133985 1984723 618452 1762264
39798,1785282 666223 376339 1885187 2153956 519981 1581995 2246046 2087449 18672 2139329 1372592 2056173 1892653 1075626 1906933 1472026 510673 544441 594947 2196869 854512 1994858 2104288 2052980 1929774 729457 530891 1288620 1788489 1122961 115064 1380258 1503521 1054247 729571 1610722 374468
40047,1099951 1116160 1141560 2171272 1738143 1133541 848122 324681 1815196 945776 188576 2039247 709733 1045548 847322 1152800 1914286 1012865 2101374 2115497 1530502 627854 2230154 258552 1289425 355196 788435 1337919 42018 238939
41009,261035 376081 863425 2124527 1029758 246701 643702 2228833 428606 2034501 1308254 2097253 1592115 656419 2038704 1492021 1503866 199656 1375484 336248 2234486 1474631 84587 114875 1225680 1698249 926841 827041 1531457 1819448 637278 1934756 1573546 330114 2080354 644357 1138474 1994425 915032 1956351 1258284 1862142 56140 253685 1839925 2026989 1398925 2058482 2181493 1357171 1176104 129720
42126,1220955 347427 776187 1933559 386358 785820 791236 660979 1173255
43172,1247158 1296109 1849015 1508621 433659 356658 1217745 566072 537652 2177399 1876696 406620 1155926 1521830 1930617 127095 814654 1266800
45187,1831888 1409696 2041981 2202633 1130150 443914 1725516
45333,1679112 940748 727364 807868 1232699 2138460 1378776 745629 200484 1878978 1813947 1400665
46066,676015 191453 586968 2094390 2095007 1846156 1157255 1197910 416649 1365765 903284 85243 617071 45403 946806 1283775 1282427 721900 407548 2110965 1897513 1434510 2041368 1082619 634692 1863185 394747 1589028 1949698 1515709 183262 1674171 159023 737082 1723942 364532 464803 202418 2109319 720189 1551780 2054486 2158522 1984071 741938 812130 399845 12403 395019 1966819 1966185 1292754 976074 29428 1538056 1782570 897475 804918 1224625 1872215 1902541
47017,1418396 93065 1224717 659438 842662 974717 545532 1481131 358766 1438593 917714 327016 1097677 259806 1723413 1562660 31966 2246471 2012652 361131 617674 2136502 817043 977325 469963 1946327 299094 810860 1659842 1945466 143535 1534759 1142699 616979 1923559 402449 372684 1180297 148837 2008934 479980 1882724 1523202 1450841 1456402 1132453 959709 896957 2091331 26035 1848939 1633627 73200 195544 1312807 15104 760332 1307395 2250379 1548256 669425 1459573 456193 1288246 1162111 1920929 564997 1631163 1298547 309280 1554996 439107 1419410 367143 802514 249794 1690779 1991326 162975 205691 113469 795668 5900 2012471 2067876 1582820 1235731 877613 560441 1207842 1054552 1185300 2100989 230362 855071 68419 747635 1436180 1996632 1354570 1587962 1697978 1965004 99719 2248479 825353 857876 280536 2199293 904968 1184789 1984291 382268 539979 185854 1174459 974997 75376 1126668 909199 962323 2069505 796552 1601840 1313701 1314999 702336 20013 1034309 1656243 2117035
47369,1863871 1710955 99953 693443 1621548 1988509 639550 1235766 1985178 1242911 705880 2090318 249881 1268774 758878 557516 201550 719123 420376 2036384 1189910 1123071 1637719 773117 2237791 29415 2220329 212672 231443 955542 1880847 662139 516439 1457310 340409 718459 689535 1042370 102351 1716677 380110 356551 251616 1426151 1060942 2209103 510797 1541654 615483 1689876 263697 393938 589471 1005133 1760521 1140341 32850 1919654 1282435 1575310 2019794 633033 1023331 1840637 2189979 983165 1743926 1572703 1633959 310610 539078 701899 2090394 1273895 194000 1374442 1668248 522373 111913 496133 39650 2173810 1892530 1538867 1373174 545837 479323 688618 1466503 1850227 2156115 495181 291513 213374 1761571 1056758 1613458 1094852 1324833 35421 2225991 528316 23054
48271,1284336 1725338 1735840 2222204 391938 981546 1065 633157 1223261 2236330 174021 1460581 2058100 382740 70394 1378037 1459669 429059 964690 1105665 2221247 314113 1697158 2088176 2189727 1430366 1960316 76832 449905 346168 2235685 1990256 1128220 1098132 347377 1641627 2119206 108702 558586 849724 426043 838948 881430 2021983 313931
49667,238780 760670 747534 730982 509973 1136275 466705 2152849 517713 721843 980555 1515523 1069444 245054 82169 3783 818206 1023691 1414100 260137 13345 561424 2050315 1845901 1374938 1199173 1535917 2000546 1735677 44527 1420963 719846 21119 1120884 1720255 2084082 364105 232283 184841 12067 261075 1010505 1361498 1795964 264980 312405 1261390 1720149 80699 525632 1792259 1772048 1822721 1855325 929825 2003564 1229525 337864 1563584 1745252 1777208 28726 454790 997624 2256552 234361 809959 1252479 533190 2223838 1967976 2199700 1168107 1473525 1922507 180518 680091 2251494 2114734 1483691 1699309 1427066 1960578 647417 1376818 1723026 809433 1250513 977869 1632161 1394357 1047858 47495 900707 1632830 1415837 2123826 1139304 397780 204997 1504815 1292873 2223852 2082191 1793141 1609920 1811349 1631232 2193064 1969981 1061980 585760 359504 409809 2118385 1890896 1763689 1513802 262895 86102 1765050 2073712 2028427 1901108 1111728 2185612 2010532 1093688 97909 1934227 1519809 1196826 890238 2041399 37246 20748 1701999 654185 1405986 1231121 250485 540959 912990 1724960 148431 2209437 2223491 1342355 327468 982785 1548339 877931 936204 419798 2035256 945082 470373 875977 54715 1072787 1095604 377178 1926287 1042525 136623 980847 1465919 1568542 923212 893588 1431544 27735 1506605 639206 1146818 1302330 376388 929116 1210045 1132114 1529230 865125 1000333 1368947 1383421 665274 1799617 972086 16133 1620473 1441793 816501 1596002 908541 1946799 1958227 2149537 1185950 814729 1104001 1701744 1984205 2077016 1715966 1989884 2018304 471452 485536 31206 83808 1701639 1604684 1263653 1961403 1602149
53232,134973 1308604 1069844 846279 2182817 550927 1006823 416698 2220600 1708545 52499
53546,635509 1749472 342925 1519018 1089891
54193,1339451 1049892 336330 115335 1702804 1822971 1182759 361759 1525884 1887993 1827457 1775232 1261998 1218785
55472,335561 138434 1698561 1697554 920824 738880 1123073 288430 1352228 1815125 1078971 1676979 897505 803104 2072329 1060266 1355808 1188759 156996 2155857 308175 835997 134697 544846 1241629 559776 11202 776599 17361 368327 837360 1349412 1399406 1533072 1602426 200918 975433 963163 1748387 1317519 2209704 1525050 454243 1772803 1428205 2228030 1517046 1366664 1515044 1826645 1477393 587588 232138 1956071 786870 354173 2038399 1134653 1367497 1995332 981661 393454 453139 92650 1673413 776897 1380118 1842035 1652756 469743 1425956 422799 1682789 1641150 622834
57198,1392869 146027 1972414 934805 766207 206158 305458 921204 1690790
57451,631315 746153 1766217 1869921 385955 2042411 478614
58609,815857 567989 287053 514374 324523 395704 932459 2032251 864324 423179 2021144 1273038 640834
61064,551160 2130760 1074858 1041639 746800 279685 755182 584130 959130 1148629 496566 2075002 2091214 984038 1772074 2184630 2050000 1034842 1502263 1295843 1465557 134307 1956780 1675975 565961 143951
62984,1425746 875518 1571576 1542586 77274 1804732 2081382 567888 2034939 130112 938884 589321 323767 1610740 432850 1009242 2081944 65501 1423808 1168906 1345739 2058602 1926166 1210726 165351 358853 1514879 15533 1848846 2248521 2232688 644802 901384 1988262 1408384 1309805 436903 1140592 1699311 1290378 1330683 17240 752081 1401535 526406 2147903 332587 2237096 1457155 1304305 1258404 995755 1835622 1233619 272790 7694 1348410 1063899 1883810 210299 621653 614191 2123749 999211 62138 452986 316282 204531 1650258 1542763 1494324 36575 794620 628586 427191 1127084 1623697 629173 2062401 169894 1490095 1354952 1171898 22245 615926 1653130 978906 1689537 1291998 418242 708274 1917068 673684 2151004 1100907 135533 107189
63141,214528 1218037
68442,1425866 810278 210286 1373192 1254384 1282045 2055801 2122432 1082885 1753187 1569877 274626 1996627 1140750 1141983
68676,209825 249506 1379587 956984 903054 2241982 1947185 1085231 862059 2075553 1938143 17667 659146 1163164 365443 142728 298942 1722176 503988 417384 417263 288177 2108397 191887 1553313 1356243 351826 14131 618179 432673 1778680 1277972 2037325 1914015 1439865 1138260 261358 863629 291538 1886912 1610168 1993375 1075218 902644 1725673 51213 972354 1281657 380874 24020 1458433 1114460 1312214 1350933 2032555 1792647 168632 2036999 1610440 553983 2076665 1462079 1067040 1027652 909594 830317 964232 1634808 1949905 1773881 193345 1051482 1454358 1091672 138789 304379 2004095 1038427 589390 1867247 856597 42108 647855 943292 1267117 1094801 2135789 204838 987485 656382 2175732 1913430 1723232 326702 1552459 1232019 862902 640358 1905456 304338 678942 1178489 1806838 343942 1007384 1575126 2034893 1668336
70311,594914 278945 1900560 2193762 1387164 1572872 1844708 1789018 1597169 634915
71221,1257102 1181738 1888630 1708272 665014 649826 1054673 1906331 299530 2146545 1489276
72384,1564994 525382 2224260 1649373 904269 2019615 923067 300244 715676 69982 1121350 885239 2002545 1370074 2244968 1178398 982810 1756658 86576 435782 2097228 2257331 28190 2193796 1037542 2228003 339600 1377948
74859,1947409 1762955 1909010 1775592 2172540 1371642 687725 1879774 2028109 2221657 1261356 710454 1044426 852203 1489831 1044183 592046 245139 909362 488107 1819639 1485533 1887843 875731 249005 179245 1486393 1428726 524562 1203866 1625277 2032968 1835988 878446 618621 230589 1979144 946604 2127249
76183,2156493 302245 581965 687447 178436 823647 2177953 897189 629541 15019 402770 266909 1297022 1992939 1055989 2061356 1644332 293840 590305 1923883 2087371 205760 1223171 920306 1208075 461152 969053 2213046 1380782 1120194 2088501 662526 33337 821196 1646750 699867 488828 701999 2244642 250540 1827217 2006522 2045510 1985404 621378 1309726 875865 1737388 776230 689286 677842 1117338 1596708 1091151 4296 1533767 1856066 1491580 378637 1673384 261456 1545486 572744 1580445 1967485 915084 730872 293911 1829237 1678457 1252910 1908493 95829 213349 2107912 1586117 1759881 2150470 428194 1473761 340057 661637 2083162 1923729 179250 699330 283577 1494592 563641 580071 1511818 951178 1152591 1058483 670717 210189 2004751 923316 259499 709343 192259 1519293 323062 1071588 533867 1072840 1532220 1078165 1859824 1899758 1104791 871610 1086352 366664 2073923 82224 210751 1089815 1589083 1003743 1520793 431532 715397 1467922 830586 219314 1933344 1117241 1171420 109706 628855 2060837 2227722 1297144 1012067 1456850 839833 1708440 1143825 493309 1930454 111350 988903 1071122 574353 1173448 862293 1859689 1934563 475368 801734 1236614 600486 2250826 2186963 168534 1390402 1255255 2179981 1417677 82280 544476 150038 612694 1650757 1412663
81218,637258 787167 1454974 592457 2250175 807864 886912 1793149 1475219 649796 1969266 1865941 824722 1505648 466395 17932 1365511 95529 1401865 621535 2160184 558443 1179560 2179576 642460 314575 181437 376708 2172846 157190 977803 243554 320276 1953202 996532 418975 2023318 1729541 2123008 2056193 980078 2010999 1515706 1093923 1900712 324255 1773850 1712722 1950183 128055 1592225 97038 1533027 1557867 1115400 834717 335623 1472794 1066445 896900 2128596 1192002 357394 1499929 1224344 1042879 446003 2009926 944014 917654 425633 780640 1609632 455886 1182802 38563 1616921 1089949 88721 1550254 1564457 121993 485151 1499307 1049818 638423 1289243 530771 1568257 313744 17082 52219 1742238 1613170 1306486 1603776 217855 1192271 678111 1295973 411001 1200492 988906 1197981 1534192 1090219 1340647 677887 2026761 1635887 1744581 1463244 787527 298407 1250517 1509773 52905 257346 264827 1150383 2184861 936172 1640611 653869 1589473 210140 502522 597183 780397 314977 218745 1614048 1877041 539242 292121 833021 1522761 1923630 208168 1027533 340515 703952 185328 1167330 1960235 1030281 153509 1427371 888208 287420 1987218 1512055 944705 1250789 1509051 296749 150561 1205332 259660 376314 41810 454132 242280 350102 594963 2094847 30403 137973 1281723 1049853 70407 435695 1498957 674985 1126344 1369137 2209725 1122016 1632729 1778357 45630 1704540 1247623 1591132 1242222 230118 1668494 1263337 2255216 1309553 94429 2083450 2195335 1790355 983455 521015 353716 685267 2120887 2229445 242855 222304 747483 1137384 2024150 870648 1635686 2045644 401171 751917 864190 2232515 2010381 1929878 162949 1431769 659089 1699566 167099 2215294 1444648 1599031 1459996 1522755 1925574 18269 839622 232644 1949467 1439150 881304 1306490 364692 1563048 1148545 832886 880981 1717889 914843 1911856 1224336 369168 1529721 2101282 1989542 2183875 1256127 1916932 642339 1566217 392778 1424386 691034 482493 1694337 1304593 676679 1593180 1467573 2052042 309901 206048 356440 2038725 1903914 111551 348544 237086 2029533 805906 1548832 1379366 397747 258994 215343 1815580 1690379 1677403 530096 1516193 739268 191213 2183322 1343126 1544228 1324242 648003 1917839 1057432 2258182 2239440 1204367 2145297 1940217 1706626 1615828 1848071 1492107 634831 443842 422998 1422829 2045144 1991251 2168500 1846792 947725 1520742 184442 581075 2105406 1735835 1026523 941427 566974 1098325 588651 687423 1756460 1346680 482870 560046 800990 1190918 87990 1279711 10978 59184 1450114 1969644
81405,5861 2128211 385814 2135831
83883,979020 988033 209626 686633 1310594 522539 541546 1547214 861961 1775979 602664 2143797 2057878 1592275 1668682 1303865 993092 2141816 1394629 154904 1442933 1278185 576293 1573163 468565 1877115 1532076 1406690 2038861
84662,165665 1196580 1858118 1320354 649881 571832 1642073 595863 1645830 1203321 2007534 405986 315530 2160067 48759 2169395 235531 1734049 1146340
86158,733318 539183 1047122 1889605 2042695 1882707 1752118 119330 325285 1128162 415956 1656330 1794770 1019850 841990 224975 1440503 1219945 349852 1682028 971707 208581 1996341 32035 184020 232473 255053 1863828
86266,494363 1859939 1269774 427777
86845,1322043 1118574 2003062 1358512 1638662 1948631 505925 100168 2158159 802463 53772 834753 1561536 191587 1086736 663687 360584 971937 491203 1149652 66924 1863898 1155323 2205488 2212363 1424550 693241 1097067 1145116 177583 553449 811840 864662 1302317 1482234 2156159 119646 1976538 758010 767455 1076122 555805 1644179 299689 1367721 1119417 267516 2196496 1916167 2035866 1122318 267198 870257 1113047 1897108 1227538 1101594 498564 727812 1368473 2211159 146379 599510 1062288 1444387 912730 660744 1807093 1992450 1349362 210036 557277 1917423 632887 1952915 1872163 1038372 63970 718570 1458904 1763851 1474683 1812469 1259559 795189 69753 748296 1424973 75377 399773 1102404 1128708 46346 2139274 1939455 1706533 1630917 1173579 1951425 363220 723013 522934 1458517 1669860 870902 423688 1695482 522895 742095 363289 607817 1113398 2122831 431827 1473485 559093 330617 2140548 285634 337 651830 1982219 963766 1424248 806098 507513 1409659 2173270 1043493 832521 1464858 1968002 1504028 2027842 1037199 1569125 875778 1932364 1185029 725355 1472668 1236018 1597755 1582509 932781 814171 1411899 454219 1579480 1087240 1725102 1564219 108482 1004510 1894214 1832524 1098780 2255112 1412008 933942 1797592 1666659 1291353 735601 2020160 125553 880947 438057 148325 2253987 1847068 1172652 79973 523012 1828183 2129849 414534 209188 1824858 937925 1883729 242499 735416 2221069 533442 1420953 1436616 217674 968400 492333 504237 2200762 2091615 606804 351236 1097199 1360033 1214950 1177062 22511 431446 1741375 234482 1687400 1453696 1851374 1512277 1412879 2022287 1746392 1799548 239556 1148934 717212 525514 272102 2258077 1929561 1608730 1797046 633535 1350733 121134 395517 2127986 1397172 1609875 1161502 374847 522448 738506 32618 891180 2050879 718663 626860 1881652 186232 2103076 1493733 1657095 1195702 1589740 805243 2062680 1326086 1966464 1859328 1698231 1893922 1367110 1162840 251041 1142841 1101480 351977 619520 1625445 519265 688428 637056 1205386 1728892 2185427 1421169 532573 1388443 89824 2002001 1740760 1878858 1035562 848536 600516 1362958 1020536 815366 643264 1710924 832437 1899261 1298179 95206 1600303 1721863 1684391 52632 1558199 2244671 454777 828690 1467323 130264 677970 152270 1963405 78161 2086292 1424181 129006 985695 26266 1171737 353512 632943 2162757 1556655 1457573 711429 2042191 599587 2010548 1986493 19113 716621 603507 2068399 1907442 2174389 2050570 1005940 34309 967680 2070850 1892150 1905569 508153 1423185 624515 201475 1560660 527948 363277 902427 2059405 1456862 1097910 968814 895357 1575680 1428450 1253648 1796004 1689050 647216 1492724 480249 148927 995385 944680 104134 1601000 906229 1867482 1276544 2200642 1470448 343971 1396891 575008 1702035 1257983 1035548 937800 948601 1761030 261285 1777379 1220585 119054 1816673 2067828 110736 862727 1295381 1678594 594461 1634186 1120438 452271 2194993 1131977 1779230 325230 769560 678420 1964686 2070762 605877 2027771 1454200 886957 518917 2187734 1304539 84551 525162 693113 648586 1728422 1443122 451096 1479493 1953712 1372171 1898983 895452 1158534 1298495 1609165 2043601 1905937 381728 1948046 1876389 1185045 1065552 2154312 1771558 1385748 1029085 1499511 1148350 1023847 839836
87120,524333 1557218
87934,42763 1358542 2075495 580976 1773302 1213397 1370222 1006803 858945 1708358 1842666 713893 1611047 421482 1863600 751152 1981595 241362 1785035 1360352
88969,1280237 1022306 1943414 1112655 540051
89502,2084053 878184 1493012 185430 1432775 1756027 639121 1841150 732160 1084478 2077511 1874328 2239190 675069 508917 176469 461596 1129163 775919 627865 1903947 1091416 1173994 362742 527875 2133334 1663976 1951363 1818617 854429 1579271 805184 1472861 1564192 1125364 94961 322316 1787011 1972583 2022521 2201385 1330466 1855542 547812 1852463 1116508 491717 492191 69342 2725 536483 1022973 1413889 44929 680577 1453140 1576338 563493 38113 1231478 1857355 2020729 1025855 1481723 2146798 1736183 651562 718006 27640 18048 1359998 1165361 2137975 1074071 2019797 1482956 1293040 205240 300035 1471528 1821964 442818 209690 633716 2092397 327023 1182451 377615 1433567 928313 68710 1000862 932754 1505857 1831059 774795 2030054 1003909 1064655 2126142 587488 709014 499460 1954636 603435 2225571 37394 131673 1166152 2214026 1978626 206002 253358 2065514 979578 720230 237081 1315016 923366 1596219 783688 581050 1280598 1634053 904244 2106272 2131697 1764250 2059777 154751 278326 342086 97391 1112817 295077 2081098 120956 965975 1800823 1637993 1939170 126510 2136236 975429 1374960 541815 1740834 1422836 2108853 1772361 2087621 421965 792229 1143377 564334 331644 1942166 2111585 1687400 2015608 303677 153186 1137926 983303
91290,322407 311444 1783485 2066223 1777448 1722558 1613640 213278 1298864 630484 1747821 1836308 1653492 1083689 1565429 1473050 2013387 895106 1690770 1442229 781421 558235 1987502 440141 235611 1490629 1405743 139370 1966382 843004 1105834 749558 1124248 1541652 919430 1946627 394128 1145936 1588604 1257246 1466084
91563,101197 1029390 1880074 488039 2226539 1548193 749807 515892 1531509 326329 1996260 48246 1748140 1955844 1490995 838344 77002 2035157 2060777 2033291 774672 1069777
