AuthorId,PaperIds
28219,83820 623567 1025108 5770 1456144 1835483 1144676 602134 1890179 631751 586226 1652378 1422005 109827 330872 1325050 1931375 1791923 1220941 1955611 1588027 680300 167565 1399749 774485 627675 1680681 897275 335385 1902112 128718 1150031 303593 2060242 447407 82050 660242 1731420 1852837 1116196 487655 333598 1078812 1703055 1581445 1706816 654955 647888 401615 780897 383133 68017 1464976 1594284 1862163 5120 2184495 1084963 665753 186104 2247914 1696145 1637736 1481346
29128,315629 2095139 921604 703337 2196786 1174507 1137717 1860108 1769412 2178958 618851 657946 110647 642811 601667 1235232 1927641 223276 1668715 804653 1380889 1635071 648074
34494,803164 1206531 846983 1076624 91967 560590 259341 1063907 968173 1524512 712201 707534 1320542 1750762 1784487 1006766 472573 353064 1096538 159091 1397825 997090 549068 1910875 1116725 804003 2047860 1536613 1014168 1356744 462095 629989 728621 1719679 809480
34496,266856 1363327 888479 1429443 1359075 2253773 62917 1638932 2130364 2169307 858967 632352 161413
36062,1037188 400327 231435 2166942 646637 1098015 704914 1411362 1760287 1627429 916143 1528118 1205019 1975276 1765448 2084437 870955 384055 1895803 1895472 1150479 292891 1958799 924384 2257551 710159 921400 1152288 972530 96930 1884507 1481448 605243 1755021 1579310 1644154 1051950 100084 105792 318438 52206 2120779 1475139 1257199 12362 2030363 611971 1374008 1168546 1007492 1520105 274016 1809858 1314077 1096144 100193 88304 581437 461765 1488418 1070290 1135619 1225907 2251014 448872 239616 1658764 2254989 914058 2129732 82450 471502 280324 1053515 910628 822364 1938337 1393734 1791107 1894316 253150 1346661 1227183 946260 869744 1148170 111433 1302514 899789 1770228 838672 691018 2257205 2243971 1566501 1260867 1488609 1229421 100646 1975664 2179156 2011689 881018 1561450 830033 1561467 1107923 741657 169846 1537633 319858 1465493 667744 709071 630759 2258994 2009413 1293320 957237 1985804 1291513 1033927 939209 183182 1765108 1805494 1178094 838367 1065957 57030 2218065 1425834 1994278 1501169 394413 2143817 1296714 993804 1696591 2169470
39768,5505 885347 556341 1942840 1430807 1527646 2185775 1730752 2126514 539687 1367227 2139326 156198 1595095 8641 589984 818472 423743 1240968 918619 28045 1219316 312197 1229328 93488 947393 405042 547614 200508 154803 2112139 216047 206613 1382763 1975573 1123455 1592066 551615 872311 758183 162121 1494469 871837 1399457 2182654 766030 958934 783061 1406329 2236084 1502430 825836 432897 115843 523900 1845192 1428199 1771946 2126402 1559005 1102370 1751703 429315 1036289 2175268 367476 511397 1937541 1859302 1396244 68023 1156204 1884083 1069237 2050669 1347552 385658 710951 1124811 1802369 928356 2208909 1466535 1628319 370220 1754413 1489965 922526 1289447 1235441 1498743 322704 648483 730365 217454 155087 100673 2059764 553353 1195190 494957 711258 2106793 1157824 1061105 452266 1245793 223129 1466741 879373 1972254 331742 1114602 2232604 1133985 1974886 1902374 1285995 1984723 1762264 618452
39798,1785282 666223 2139329 519981 1581995 2153956 1906933 1372592 2056173 376339 2246046 2087449 1885187 18672 1075626 1892653 1472026 510673 544441 594947 2196869 1994858 854512 1380258 2104288 729457 1929774 2052980 1788489 1122961 1288620 1503521 115064 1610722 1054247 530891 729571 374468
40047,2101374 847322 1099951 1152800 1815196 709733 324681 1116160 1133541 2171272 848122 2039247 1141560 1045548 1738143 1914286 945776 188576 1012865 2115497 1530502 2230154 627854 258552 1289425 355196 788435 1337919 42018 238939
41009,863425 2124527 1029758 2038704 1375484 428606 261035 376081 199656 643702 1308254 1474631 2228833 246701 1592115 2097253 84587 1531457 336248 926841 827041 1503866 1573546 2034501 656419 1138474 1994425 1492021 1956351 1698249 1934756 644357 1225680 2234486 1258284 915032 1819448 637278 114875 2080354 330114 56140 1862142 1839925 253685 2026989 1398925 2058482 2181493 1357171 1176104 129720
42126,347427 1220955 776187 386358 1933559 785820 791236 660979 1173255
43172,1849015 1296109 1508621 1247158 433659 356658 1217745 127095 566072 814654 406620 1876696 537652 2177399 1521830 1155926 1930617 1266800
45187,2202633 1409696 1831888 2041981 1130150 443914 1725516
45333,1679112 1232699 1378776 940748 727364 807868 745629 2138460 200484 1878978 1813947 1400665
46066,676015 191453 586968 2094390 1365765 1197910 1283775 617071 45403 1282427 2095007 416649 1846156 946806 1157255 2110965 721900 903284 85243 407548 1897513 1434510 2041368 1082619 634692 1863185 1589028 1949698 394747 159023 1674171 1515709 183262 737082 1723942 464803 202418 1551780 364532 2109319 720189 812130 2158522 741938 2054486 29428 897475 1984071 399845 12403 395019 1966819 1966185 804918 976074 1782570 1292754 1538056 1224625 1872215 1902541
47017,917714 327016 1418396 31966 259806 1848939 974717 545532 1481131 1923559 1534759 1142699 361131 1307395 1438593 1312807 195544 93065 817043 1132453 1097677 896957 73200 2008934 1224717 802514 249794 669425 842662 616979 1548256 309280 1554996 617674 469963 877613 1991326 205691 26035 148837 2250379 1207842 747635 760332 1288246 1945466 1436180 1631163 1459573 402449 372684 1354570 1946327 1920929 439107 977325 1965004 479980 1882724 1162111 1633627 2012471 456193 904968 1523202 1450841 1697978 1984291 113469 1456402 358766 1054552 1419410 162975 382268 560441 1723413 1562660 280536 5900 15104 539979 2069505 230362 1601840 1180297 564997 1587962 909199 702336 855071 68419 825353 1298547 659438 1184789 2091331 1690779 99719 299094 2246471 2012652 1582820 75376 367143 1996632 1314999 20013 2067876 143535 2248479 810860 1659842 959709 795668 2136502 857876 2100989 1235731 962323 2199293 1185300 1313701 796552 974997 2117035 1126668 185854 1174459 1034309 1656243
47369,693443 1988509 1863871 1710955 1621548 557516 1123071 1637719 705880 2090318 1268774 1985178 1242911 2036384 340409 231443 201550 955542 1189910 2220329 1426151 773117 1689876 99953 1716677 662139 29415 380110 356551 212672 2209103 510797 393938 719123 420376 718459 516439 1457310 1042370 1880847 2237791 615483 1060942 263697 689535 1235766 1541654 589471 102351 639550 251616 758878 1005133 1140341 1919654 32850 249881 1760521 1282435 1575310 2189979 633033 1023331 539078 1840637 1373174 1743926 1572703 983165 495181 1633959 496133 39650 2173810 1892530 1538867 688618 1850227 1466503 701899 310610 1761571 1668248 291513 213374 1056758 2019794 2090394 1273895 479323 545837 2156115 1613458 1094852 35421 2225991 194000 1324833 1374442 522373 111913 528316 23054
48271,1725338 981546 1735840 1065 2088176 76832 2235685 1460581 347377 2236330 633157 449905 314113 391938 2222204 2058100 1459669 346168 964690 70394 1990256 429059 1378037 1284336 849724 174021 382740 1697158 2221247 1430366 1223261 2189727 2119206 1641627 1098132 838948 1128220 1105665 108702 2021983 881430 426043 1960316 558586 313931
49667,747534 13345 980555 364105 245054 1535917 1414100 2084082 260137 1069444 517713 232283 1023691 561424 1845901 1199173 509973 82169 1735677 44527 1420963 760670 3783 2050315 1515523 1374938 238780 1120884 721843 818206 466705 2152849 719846 21119 730982 1720255 2000546 1136275 12067 1010505 1745252 533190 2003564 2251494 1047858 397780 2082191 204997 1563584 525632 1376818 47495 977869 1504815 1292873 234361 454790 184841 1795964 1252479 929825 1473525 1772048 337864 809959 1777208 1792259 2114734 1855325 2256552 1822721 264980 1168107 1967976 1720149 2193064 312405 1261390 1361498 809433 1960578 1405986 680091 80699 1811349 2223838 180518 1042525 261075 2199700 28726 262895 1922507 1765050 1934227 1139304 1111728 997624 1901108 1632161 1415837 1632830 1699309 1427066 1196826 2185612 2123826 1231121 639206 1483691 1724960 647417 86102 20748 1969981 1701999 148431 982785 1548339 2035256 1210045 1513802 250485 97909 1763689 1061980 2223491 1250513 1342355 1394357 1229525 980847 1465919 27735 37246 2073712 2223852 865125 654185 1631232 1519809 1093688 1506605 327468 1723026 1793141 1000333 900707 1368947 1383421 470373 2209437 877931 1431544 1890896 893588 1146818 923212 409809 1302330 1441793 2028427 54715 1072787 1926287 1799617 2010532 136623 540959 890238 1609920 377178 816501 912990 2041399 929116 376388 1620473 875977 936204 419798 1529230 585760 359504 2118385 1095604 16133 972086 945082 1568542 1596002 1132114 1946799 908541 1958227 1185950 665274 2149537 814729 1104001 1984205 1701744 2077016 471452 31206 2018304 485536 83808 1701639 1715966 1989884 1263653 1604684 1961403 1602149
53232,134973 1308604 1069844 2182817 846279 1006823 550927 416698 2220600 1708545 52499
53546,1749472 635509 342925 1519018 1089891
54193,1822971 1339451 336330 1049892 1702804 115335 1182759 361759 1525884 1218785 1827457 1887993 1775232 1261998
55472,1676979 17361 134697 1123073 1697554 1698561 776599 1188759 308175 920824 738880 897505 559776 803104 1241629 1533072 1349412 2228030 335561 2072329 138434 1078971 156996 1815125 1355808 1477393 288430 454243 786870 975433 1956071 11202 1317519 2209704 1525050 837360 1517046 1367497 1060266 200918 1602426 1352228 1428205 1134653 2155857 544846 354173 368327 1399406 393454 1995332 963163 587588 835997 1515044 2038399 1366664 232138 981661 1748387 1826645 1772803 92650 453139 1673413 776897 469743 1425956 1380118 422799 1682789 1842035 1652756 622834 1641150
57198,1972414 934805 1392869 1690790 146027 305458 206158 921204 766207
57451,1869921 746153 1766217 631315 385955 2042411 478614
58609,815857 324523 932459 287053 395704 567989 514374 2032251 864324 423179 640834 2021144 1273038
61064,551160 1074858 2130760 1041639 746800 279685 959130 1148629 496566 755182 2184630 2050000 1034842 584130 2091214 1465557 134307 2075002 1295843 984038 1675975 1956780 1502263 1772074 565961 143951
62984,432850 2081944 1425746 165351 1168906 1514879 1009242 15533 589321 323767 1345739 436903 1140592 1848846 875518 1571576 17240 901384 1988262 1408384 1309805 1423808 1290378 1542586 65501 272790 1835622 1233619 1304305 2248521 2232688 567888 1610740 1210726 2147903 644802 938884 1330683 1258404 358853 1348410 332587 2237096 1457155 1699311 7694 1063899 210299 621653 36575 752081 794620 1883810 614191 2123749 628586 427191 1127084 999211 629173 62138 452986 316282 2062401 204531 169894 1650258 1542763 1494324 1490095 1354952 1171898 22245 615926 1653130 2058602 1623697 1401535 526406 708274 978906 1689537 418242 1291998 2034939 2081382 77274 1804732 673684 1917068 995755 1926166 130112 2151004 135533 1100907 107189
63141,214528 1218037
68442,1254384 2055801 2122432 1282045 810278 210286 1569877 274626 1753187 1082885 1373192 1425866 1996627 1140750 1141983
68676,365443 298942 142728 1379587 659146 902644 1075218 1722176 249506 209825 1610168 862059 2075553 1938143 17667 863629 351826 14131 1725673 956984 903054 2241982 1085231 1027652 291538 1886912 380874 2032555 1792647 51213 972354 1281657 1350933 503988 417384 417263 288177 2108397 191887 1553313 1356243 1993375 1947185 2036999 168632 909594 553983 432673 618179 1778680 1277972 1914015 1312214 24020 1458433 1114460 1462079 1067040 261358 1163164 1610440 964232 2076665 830317 1439865 1138260 1773881 1634808 1949905 1454358 193345 1051482 2037325 1091672 138789 2004095 1038427 589390 1867247 304379 856597 943292 1267117 1094801 42108 647855 326702 1552459 987485 1806838 656382 2175732 2135789 1232019 1905456 640358 1913430 204838 1723232 1178489 1007384 304338 862902 678942 343942 1575126 2034893 1668336
70311,1900560 2193762 1387164 594914 278945 1572872 1844708 1597169 1789018 634915
71221,1054673 1708272 1906331 1181738 1257102 665014 1888630 649826 299530 2146545 1489276
72384,1564994 715676 904269 300244 2224260 1649373 525382 2019615 923067 2002545 69982 885239 1121350 1370074 2244968 982810 1756658 86576 435782 1178398 2257331 2097228 28190 2228003 339600 2193796 1037542 1377948
74859,1947409 1762955 2028109 1909010 1775592 2172540 1371642 909362 488107 1819639 2221657 687725 1879774 710454 852203 1261356 1044426 245139 1489831 1044183 592046 1485533 1887843 875731 249005 179245 1486393 524562 1428726 1203866 1625277 2032968 1835988 230589 878446 618621 1979144 946604 2127249
76183,2156493 897189 629541 302245 823647 687447 178436 920306 293840 2061356 969053 581965 2244642 1644332 402770 205760 1055989 2213046 1120194 266909 1923883 2087371 461152 1208075 2177953 701999 621378 1380782 1985404 2006522 1992939 488828 590305 1297022 15019 1223171 1646750 33337 821196 662526 1309726 4296 2088501 2045510 1827217 250540 1596708 699867 1580445 776230 677842 689286 875865 1091151 1737388 1545486 1533767 572744 1491580 1117338 1856066 378637 261456 1967485 1673384 293911 915084 1908493 95829 213349 2107912 730872 1829237 1678457 1252910 1759881 1473761 2150470 1586117 179250 580071 1511818 428194 1494592 661637 2083162 283577 340057 1152591 699330 923316 871610 192259 82224 1519293 951178 1923729 2004751 1859824 1058483 1072840 1089815 431532 533867 715397 1467922 1104791 563641 210189 2227722 1171420 670717 1899758 1071588 259499 210751 1003743 2073923 1078165 1086352 323062 830586 219314 1933344 2060837 1859689 109706 493309 1520793 709343 1117241 1532220 1236614 1456850 1143825 544476 574353 1173448 111350 1012067 366664 1589083 600486 168534 1255255 801734 839833 628855 1297144 2250826 1390402 475368 988903 1071122 2179981 1934563 1930454 2186963 862293 1708440 612694 1417677 82280 150038 1650757 1412663
81218,637258 886912 2250175 824722 1505648 807864 1865941 466395 1969266 649796 1793149 787167 1454974 1475219 592457 1365511 95529 621535 1401865 17932 2160184 558443 1179560 243554 2172846 320276 157190 376708 977803 996532 418975 2023318 1729541 1093923 97038 1592225 1900712 1115400 1712722 357394 1499929 642460 314575 181437 2179576 335623 1472794 1499307 1049818 425633 1616921 217855 1192271 2123008 2056193 2026761 1635887 210140 1463244 1512055 530771 1289243 1042879 1603776 1742238 1953202 1200492 1197981 128055 653869 1509051 988906 52219 1613170 1306486 1509773 980078 2010999 1515706 1030281 1557867 17082 1295973 324255 1773850 1182802 703952 185328 2184861 222304 2128596 1192002 1439150 896900 1066445 597183 1224344 1950183 1987218 485151 88721 1550254 1427371 944014 917654 1205332 691034 1516193 1089949 780397 218745 1744581 1379366 1167330 314977 1431769 257346 446003 834717 18269 1640611 1522755 1589473 1960235 153509 1250517 638423 2009926 70407 502522 376314 870648 833021 1564457 121993 2258182 1923630 292121 208168 1027533 296749 1250789 340515 780640 1609632 1877041 1522761 1778357 1498957 1049853 455886 313744 242280 936172 1224336 30403 411001 1533027 678111 38563 137973 1242222 41810 1281723 309901 1848071 560046 1756460 435695 2010381 1304593 888208 539242 287420 52905 1467573 881304 45630 364692 1563048 1309553 944705 674985 1126344 2183875 1911856 264827 1591132 2195335 642339 1704540 521015 482493 1916932 1694337 1566217 1424386 10978 805906 677887 1568257 1340647 747483 1925574 1534192 1090219 1256127 1668494 2255216 1599031 1846792 2024150 230118 1263337 2038725 594963 2094847 787527 298407 454132 1615828 1204367 864190 685267 2232515 2209725 2120887 1122016 2045644 1137384 1444648 1614048 2215294 1635686 1150383 1306490 530096 150561 1247623 1148545 751917 167099 350102 356440 1989542 94429 2083450 1459996 1632729 1790355 1929878 162949 401171 659089 242855 1699566 739268 648003 581075 191213 184442 1544228 1324242 392778 1917839 232644 941427 1057432 676679 2105406 259660 1422829 839622 1949467 1369137 1529721 2029533 1903914 206048 2168500 2183322 1343126 111551 1940217 1706626 2229445 880981 1717889 832886 2239440 348544 1548832 983455 237086 2101282 369168 2052042 443842 687423 397747 258994 215343 1815580 1690379 1677403 947725 914843 1346680 800990 1190918 2045144 1991251 1520742 422998 1735835 1492107 1026523 566974 482870 1593180 634831 1098325 2145297 353716 588651 87990 59184 1279711 1450114 1969644
81405,5861 2128211 385814 2135831
83883,541546 979020 988033 209626 2057878 602664 2143797 686633 1547214 522539 1310594 861961 1303865 2141816 1573163 1394629 1668682 1775979 993092 1278185 1442933 1592275 154904 576293 468565 1877115 1532076 1406690 2038861
84662,165665 1858118 571832 2169395 649881 1734049 48759 595863 1146340 1203321 1642073 1320354 405986 2007534 1645830 2160067 235531 1196580 315530
86158,2042695 224975 415956 1656330 539183 1440503 1219945 1752118 325285 119330 733318 1889605 1128162 1882707 1794770 971707 1019850 1047122 208581 841990 349852 1682028 1996341 32035 184020 232473 255053 1863828
86266,494363 1859939 1269774 427777
86845,491203 1149652 1863898 1155323 1561536 1638662 66924 553449 2212363 1424550 693241 1948631 834753 191587 1086736 663687 360584 498564 811840 767455 971937 1368473 1349362 53772 802463 1145116 1119417 2196496 1227538 1763851 177583 2158159 1444387 2205488 912730 660744 1807093 505925 100168 1259559 1322043 119646 2035866 1367721 1076122 1482234 632887 718570 2003062 267198 1122318 1302317 1062288 1916167 870257 1113047 1644179 267516 1118574 299689 557277 1917423 1952915 864662 1358512 1458904 1101594 63970 1897108 758010 2211159 146379 1992450 210036 727812 599510 69753 1097067 1474683 795189 1872163 2156159 555805 748296 1038372 1976538 1812469 75377 1102404 399773 1424973 1128708 46346 2139274 1939455 1706533 1630917 1173579 1951425 723013 522934 1458517 251041 1142841 1101480 285634 2027842 1037199 742095 363220 1725102 1564219 1695482 2173270 1043493 735416 1236018 1004510 1113398 148325 832521 1464858 351977 1569125 2103076 725355 832437 108482 607817 985695 374847 353512 1669860 504237 806098 507513 1409659 870902 1087240 1932364 431827 1579480 880947 1214950 1177062 2122831 525514 272102 2258077 1929561 1608730 1436616 522448 423688 1894214 363289 1172652 2253987 1851374 1512277 1412879 337 963766 1504028 1424248 1473485 1420953 1832524 454219 217674 624515 201475 523012 438057 1982219 2140548 559093 933942 1797592 1666659 1291353 1492724 738506 32618 79973 2200762 2091615 1609875 718663 626860 1881652 186232 522895 902427 1746392 1098780 121134 606804 2086292 1847068 937925 1883729 1582509 1589740 242499 19113 1657095 1195702 234482 1097199 2255112 1412008 414534 533442 651830 600516 1597755 805243 2062680 52632 1472668 1148934 2129849 891180 2050879 1968002 1893922 1367110 711429 677970 508153 1556655 1457573 815366 643264 2221069 1799548 828690 1467323 130264 1185029 1161502 1411899 1493733 330617 1205386 26266 1702035 1257983 1035548 633535 1020536 1728892 1298179 875778 716621 603507 2068399 1907442 948601 1761030 605877 2043601 2027771 1905937 1454200 632943 2174389 2162757 2050570 1171737 22511 1728422 527948 735601 2020160 1721863 599587 261285 2010548 1986493 1777379 1220585 84551 2070850 2070762 1892150 119054 932781 814171 2194993 968400 492333 995385 944680 525162 34309 532573 1388443 575008 209188 1824858 1905569 717212 2022287 2127986 1397172 1828183 125553 431446 1741375 1687400 1453696 454777 1867482 895452 343971 1698231 862727 1816673 1295381 895357 769560 678420 1575680 1428450 1253648 381728 1029085 1878858 1625445 1035562 2042191 1963405 1470448 1684391 688428 239556 1966464 351236 1859328 1162840 1360033 129006 1326086 2154312 95206 1601000 78161 1797046 1350733 1421169 1953712 1771558 1372171 1898983 1876389 594461 1634186 647216 2059405 1740760 1456862 395517 619520 1148350 2185427 1385748 519265 89824 848536 637056 2244671 152270 2067828 1005940 1276544 1678594 2002001 1710924 1796004 1689050 1558199 1600303 1424181 110736 1899261 906229 518917 480249 2187734 1304539 1362958 148927 452271 1964686 104134 648586 1097910 967680 1120438 1131977 325230 1396891 886957 363277 1423185 968814 1779230 937800 1560660 1298495 1065552 2200642 1479493 1609165 1443122 693113 1948046 1158534 1499511 1185045 1023847 451096 839836
87120,524333 1557218
87934,580976 2075495 1773302 42763 1358542 1213397 1370222 1006803 858945 1708358 1842666 1611047 421482 713893 1863600 1785035 1981595 751152 241362 1360352
88969,1280237 1022306 1943414 1112655 540051
89502,675069 1756027 878184 639121 2077511 1874328 2084053 775919 176469 1129163 1091416 1493012 461596 1173994 1084478 1432775 1841150 185430 362742 627865 1903947 2239190 732160 508917 1818617 1663976 2133334 1972583 2022521 805184 94961 527875 1579271 1472861 1787011 1125364 1330466 1951363 1564192 854429 547812 2201385 1855542 322316 1852463 492191 491717 69342 1116508 1413889 680577 2725 1453140 44929 1022973 536483 1576338 563493 2092397 718006 1736183 1231478 38113 1165361 1481723 2020729 1025855 27640 18048 1821964 1074071 377615 2146798 2137975 1857355 327023 1182451 2030054 1831059 2019797 1293040 1003909 205240 1315016 1471528 68710 209690 499460 1359998 587488 1433567 1000862 651562 442818 928313 206002 253358 2065514 1505857 2126142 1064655 720230 1166152 2131697 237081 1939170 126510 923366 1596219 1482956 979578 2225571 295077 2059777 932754 975429 774795 37394 131673 278326 709014 1772361 2214026 1978626 1954636 421965 1764250 2108853 1422836 783688 633716 581050 1634053 300035 965975 1374960 97391 154751 1112817 792229 2136236 120956 603435 342086 1687400 1137926 2111585 2087621 2106272 303677 153186 1637993 1800823 1942166 541815 1740834 2081098 1280598 904244 1143377 564334 331644 2015608 983303
91290,630484 1747821 322407 311444 2066223 1083689 1836308 1783485 1722558 1613640 1653492 213278 1298864 1473050 2013387 1565429 1777448 1442229 1690770 895106 781421 558235 1987502 440141 1490629 235611 749558 139370 1405743 1541652 1966382 843004 1105834 1124248 919430 1946627 394128 1145936 1588604 1257246 1466084
91563,101197 488039 1548193 326329 2226539 1029390 1880074 1531509 749807 1996260 48246 515892 1748140 1955844 1490995 77002 838344 2035157 774672 2060777 2033291 1069777
