AuthorId,PaperIds
39768,1942840 154803 539687 216047 1367227 2185775 825836 556341 432897 8641 1527646 885347 551615 5505 1730752 1592066 206613 1382763 589984 93488 2112139 162121 2236084 766030 871837 547614 200508 1430807 1399457 2126514 1123455 1494469 947393 1845192 2182654 423743 1240968 818472 1595095 918619 312197 28045 1229328 1219316 2175268 1502430 2126402 115843 783061 1751703 958934 872311 758183 1406329 1771946 523900 1102370 1975573 1428199 1559005 2139326 156198 1036289 405042 429315 367476 1124811 1396244 1347552 1069237 1884083 1156204 511397 1937541 68023 1802369 1859302 2208909 1972254 452266 1466535 879373 711258 618452 1498743 1114602 1489965 2059764 553353 370220 1195190 648483 928356 710951 1285995 100673 331742 385658 1754413 155087 2232604 2106793 1974886 730365 1628319 494957 922526 2050669 1289447 1235441 1984723 217454 223129 1902374 1466741 1133985 1762264 322704 1157824 1245793 1061105
39798,2139329 666223 1075626 1785282 2056173 1892653 1472026 1906933 1372592 519981 376339 2246046 2153956 2087449 1885187 18672 1581995 2052980 729457 854512 1288620 530891 2104288 510673 594947 544441 2196869 1994858 1929774 1788489 1380258 1122961 1503521 729571 115064 1054247 1610722 374468
40047,1099951 1815196 848122 847322 1914286 1133541 1012865 1116160 2171272 709733 2101374 1045548 945776 324681 2039247 1152800 1738143 1141560 188576 2230154 2115497 1530502 1289425 788435 1337919 42018 627854 258552 355196 238939
41009,428606 1375484 915032 2034501 199656 376081 1225680 863425 2124527 1029758 2228833 114875 2038704 261035 2097253 1503866 1492021 1474631 336248 1531457 656419 1308254 643702 246701 1934756 1698249 84587 2234486 827041 2080354 637278 1819448 1592115 926841 330114 1994425 1956351 1573546 644357 1138474 56140 1862142 1258284 253685 1839925 2181493 1398925 1357171 1176104 2058482 2026989 129720
42126,347427 1220955 791236 1933559 660979 776187 386358 785820 1173255
43172,814654 433659 356658 1849015 127095 1217745 406620 1876696 1247158 1296109 566072 537652 1521830 1508621 1930617 1266800 2177399 1155926
45187,1725516 1409696 2202633 2041981 1130150 443914 1831888
45333,940748 807868 1679112 1232699 745629 2138460 727364 1378776 200484 1878978 1813947 1400665
46066,1283775 191453 416649 617071 45403 634692 1282427 1197910 407548 903284 586968 85243 1157255 1082619 676015 2095007 2094390 1365765 1846156 946806 721900 2110965 2041368 1897513 1863185 1434510 897475 1949698 159023 1589028 1551780 1723942 1674171 737082 464803 202418 364532 29428 976074 1782570 804918 1515709 720189 1966185 183262 812130 1538056 1984071 399845 2158522 12403 741938 1224625 2109319 1872215 1292754 394747 395019 2054486 1966819 1902541
47017,974717 545532 1481131 1438593 327016 1534759 1142699 148837 1097677 31966 917714 2012471 1991326 195544 1923559 1848939 1307395 1697978 230362 1631163 1459573 1132453 2008934 1312807 904968 877613 802514 73200 669425 539979 382268 249794 205691 1984291 1601840 1436180 1354570 1314999 1207842 817043 702336 280536 2069505 20013 309280 1554996 1548256 259806 2250379 564997 1965004 909199 747635 1288246 1162111 896957 113469 795668 617674 2067876 1582820 93065 1224717 974997 2248479 2091331 1180297 367143 1690779 15104 1126668 959709 842662 810860 659438 2246471 2136502 2012652 1659842 143535 616979 857876 2117035 5900 479980 402449 372684 1882724 185854 1174459 760332 68419 1185300 1418396 962323 855071 75376 560441 456193 439107 26035 2100989 1996632 1946327 1920929 1633627 162975 1587962 1419410 1235731 1034309 825353 796552 2199293 1656243 1313701 1184789 1054552 977325 361131 1945466 1456402 469963 358766 299094 1723413 1562660 1523202 1450841 1298547 99719
47369,380110 1863871 1710955 1235766 758878 639550 1621548 2237791 2036384 393938 719123 589471 420376 29415 2220329 201550 1985178 1242911 99953 249881 263697 557516 1880847 1189910 773117 705880 693443 662139 516439 340409 2090318 1988509 1457310 1042370 1123071 102351 955542 615483 1426151 1060942 718459 1637719 1282435 1140341 689535 231443 2209103 212672 1760521 1268774 32850 1919654 1716677 1689876 356551 1541654 510797 251616 1005133 1840637 1633959 1572703 495181 983165 1743926 310610 2189979 2090394 1273895 539078 688618 496133 39650 291513 2173810 213374 1892530 1761571 1575310 1538867 1466503 1056758 1668248 701899 633033 1023331 194000 479323 35421 2225991 2156115 1850227 1613458 1373174 1094852 522373 1374442 111913 545837 1324833 2019794 528316 23054
48271,981546 2221247 1735840 1725338 1065 881430 849724 76832 449905 347377 346168 314113 2235685 2088176 1990256 633157 1460581 1697158 838948 2021983 2119206 1641627 70394 174021 1223261 1105665 1430366 1128220 1098132 382740 429059 391938 2236330 2222204 2058100 1459669 1378037 964690 426043 1960316 1284336 108702 2189727 558586 313931
49667,747534 719846 561424 466705 3783 364105 260137 232283 2152849 2084082 1735677 1720255 1535917 1515523 1420963 13345 1136275 1120884 238780 1414100 1069444 980555 818206 730982 721843 517713 509973 44527 21119 2050315 2000546 1845901 1374938 1199173 1023691 1061980 82169 760670 245054 977869 454790 397780 234361 2251494 2082191 204997 1563584 1504815 1292873 1047858 900707 80699 525632 533190 1745252 1376818 1632161 1415837 1229525 929825 264980 2256552 1855325 1822721 180518 1792259 1473525 1405986 1168107 2003564 12067 1010505 639206 2185612 1890896 1506605 809959 809433 261075 184841 1777208 1772048 1720149 1252479 1765050 1724960 148431 1210045 1139304 312405 1795964 1261390 982785 28726 2193064 2123826 2035256 1969981 1960578 1934227 1701999 1631232 1548339 1231121 1196826 1111728 1093688 1042525 47495 877931 1926287 1609920 680091 20748 1513802 647417 2223838 2114734 540959 1441793 1368947 980847 890238 250485 2223852 1465919 1250513 1632830 997624 262895 2073712 1922507 1811349 1723026 1699309 1483691 1427066 1394357 86102 1901108 665274 2028427 1361498 893588 654185 2223491 2199700 1342355 337864 1793141 1763689 972086 409809 1967976 816501 1302330 2118385 1568542 945082 936204 875977 470373 419798 1958227 1185950 1000333 929116 923212 908541 865125 54715 377178 37246 359504 327468 27735 2209437 2149537 1946799 1799617 1529230 1383421 136623 1146818 1095604 1072787 585760 1132114 376388 2041399 1519809 1431544 912990 2010532 1620473 1596002 16133 97909 814729 1104001 1984205 1701744 485536 471452 1989884 2018304 31206 83808 2077016 1701639 1715966 1263653 1961403 1602149 1604684
53232,134973 1006823 550927 1308604 1069844 846279 416698 2182817 52499 2220600 1708545
53546,1749472 635509 342925 1519018 1089891
54193,336330 1822971 1702804 1339451 1182759 115335 1049892 1525884 361759 1775232 1827457 1887993 1261998 1218785
55472,335561 1060266 288430 2155857 138434 920824 156996 1698561 1352228 1078971 2072329 1123073 544846 963163 837360 1602426 738880 1399406 1349412 232138 1515044 975433 1367497 776599 2038399 1676979 1533072 134697 1134653 1995332 803104 1477393 786870 559776 1956071 17361 1366664 1826645 2228030 1772803 1748387 981661 587588 454243 308175 2209704 1525050 1517046 1428205 1317519 393454 368327 1815125 1697554 835997 200918 1188759 11202 1241629 354173 897505 1355808 92650 453139 1673413 1641150 1842035 1652756 776897 469743 1425956 1380118 422799 1682789 622834
57198,934805 1690790 1972414 921204 1392869 305458 146027 206158 766207
57451,631315 746153 1869921 1766217 385955 478614 2042411
58609,287053 815857 567989 514374 932459 395704 324523 864324 423179 2021144 1273038 2032251 640834
61064,2130760 1074858 746800 1041639 279685 551160 584130 2075002 1295843 1502263 134307 1465557 755182 984038 496566 1148629 1772074 959130 565961 2184630 2050000 1034842 2091214 1675975 1956780 143951
62984,65501 1542586 1425746 875518 1571576 1210726 432850 2081944 1848846 1009242 589321 567888 358853 323767 1610740 1514879 938884 1423808 1345739 165351 1917068 794620 436903 1330683 1258404 1168906 1140592 1304305 17240 15533 1348410 1699311 644802 7694 621653 36575 1063899 2123749 210299 2081382 2248521 2232688 526406 1401535 999211 978906 901384 708274 629173 628586 62138 615926 614191 452986 427191 332587 316282 272790 2237096 22245 2147903 2062401 204531 1988262 1835622 169894 1689537 1653130 1650258 1623697 1542763 1494324 1490095 1457155 1408384 1354952 1309805 1290378 1233619 1171898 1127084 752081 130112 1291998 77274 2034939 1804732 2058602 1926166 418242 1883810 995755 673684 2151004 1100907 135533 107189
63141,214528 1218037
68442,810278 210286 2122432 2055801 1254384 1569877 274626 1753187 1082885 1282045 1425866 1373192 1996627 1140750 1141983
68676,380874 291538 2032555 1792647 902644 1610168 1114460 1075218 1725673 972354 51213 1281657 2036999 1886912 659146 365443 17667 142728 1379587 830317 909594 863629 553983 1993375 1027652 168632 1350933 964232 2076665 956984 903054 862059 2241982 2075553 1938143 1914015 298942 249506 209825 1085231 503988 417384 417263 288177 2108397 191887 1722176 1553313 1356243 261358 14131 24020 1458433 618179 1778680 1277972 1163164 1454358 138789 1610440 1462079 1067040 432673 351826 1947185 1312214 1949905 2037325 1439865 1138260 1773881 1634808 193345 1051482 1091672 1806838 1038427 2004095 943292 589390 326702 304379 1905456 1867247 1552459 1267117 1232019 1178489 1094801 856597 640358 1007384 204838 647855 1723232 862902 304338 678942 1913430 42108 343942 1575126 2175732 2135789 987485 656382 2034893 1668336
70311,1900560 594914 2193762 1789018 1387164 278945 1597169 1844708 1572872 634915
71221,665014 299530 1888630 649826 1906331 1708272 1054673 1181738 1257102 2146545 1489276
72384,715676 923067 1121350 2224260 1649373 1564994 300244 885239 2002545 2097228 525382 1756658 2257331 904269 86576 435782 2244968 2019615 1370074 1178398 982810 69982 339600 28190 2228003 2193796 1037542 1377948
74859,1485533 710454 1044426 179245 2221657 875731 249005 245139 1486393 1428726 852203 2172540 1887843 1371642 592046 1947409 1762955 909362 1909010 1819639 1489831 1044183 1261356 524562 687725 1879774 2028109 488107 1775592 946604 1835988 1625277 1979144 1203866 2032968 2127249 230589 878446 618621
76183,1644332 920306 461152 205760 2006522 1923883 621378 4296 402770 2244642 1580445 488828 293840 266909 2213046 2061356 1380782 1055989 1985404 969053 1208075 572744 1596708 1309726 1117338 1827217 823647 302245 2088501 2087371 1856066 1491580 1120194 1091151 701999 687447 581965 178436 897189 629541 2156493 15019 590305 1737388 1223171 821196 776230 689286 677842 662526 261456 1545486 1533767 2045510 1646750 875865 699867 33337 250540 1992939 1673384 1297022 378637 1967485 2177953 1934563 150038 1089815 839833 259499 293911 2186963 168534 1650757 2073923 1899758 1589083 988903 915084 730872 709343 670717 661637 366664 323062 2083162 1908493 1829237 1678457 1532220 1252910 1086352 1071588 715397 1467922 533867 2150470 179250 1456850 95829 628855 213349 2107912 1078165 82224 600486 192259 1494592 340057 210751 1519293 1058483 1003743 923316 2060837 951178 830586 475368 219314 1933344 1759881 1473761 1117241 1104791 109706 1012067 493309 1152591 871610 801734 580071 574353 428194 2250826 2227722 2179981 1859689 1511818 1390402 1173448 1171420 111350 1520793 1586117 1923729 1708440 862293 210189 2004751 1930454 1859824 1143825 1071122 699330 1236614 1072840 1255255 612694 563641 82280 1417677 1297144 544476 283577 431532 1412663
81218,637258 2250175 1969266 592457 17932 1475219 787167 824722 1865941 1793149 1505648 1365511 886912 649796 1454974 1401865 466395 95529 621535 807864 996532 418975 376708 2023318 1729541 1093923 2160184 357394 243554 1499929 1499307 1289243 1049818 558443 1179560 1744581 1304593 485151 320276 17082 157190 1042879 977803 502522 340515 257346 1427371 217855 2172846 210140 1192271 941427 97038 242280 2026761 1987218 1960235 1635887 1616921 1592225 153509 1509773 1115400 1953202 38563 1640611 944014 834717 2184861 1557867 1529721 2101282 2179576 1568257 1340647 896900 642460 356440 335623 324255 314575 2215294 2123008 2056193 2009926 1950183 181437 1773850 1472794 128055 1066445 917654 1182802 446003 988906 780397 52219 435695 425633 41810 314977 230118 218745 1704540 1668494 1613170 1591132 1589473 1306486 1281723 1263337 1167330 980078 2010999 1533027 1515706 88721 2128596 1550254 1224344 1192002 678111 638423 455886 411001 313744 264827 2195335 1900712 121993 1089949 653869 597183 530771 45630 1923630 1742238 1712722 1603776 1498957 1346680 1309553 1200492 1197981 1049853 703952 185328 482870 787527 780640 298407 1609632 1534192 1090219 936172 259660 208168 1027533 1250517 2010381 1242222 983455 833021 1512055 59184 634831 1564457 521015 677887 1150383 454132 839622 232644 2045644 1949467 1877041 1522761 1459996 1137384 914843 353716 594963 52905 350102 296749 292121 2229445 2094847 2083450 1614048 150561 1295973 1250789 1247623 880981 747483 369168 1717889 2024150 1148545 832886 676679 642339 397747 258994 237086 215343 2029533 1911856 1903914 1815580 1690379 1677403 1593180 1256127 674985 242855 2120887 167099 1925574 222304 364692 1563048 947725 2239440 18269 1544228 111551 1030281 348544 1940217 1706626 94429 888208 539242 287420 691034 1846792 1516193 864190 70407 685267 659089 401171 2232515 1790355 1122016 588651 2145297 1098325 2258182 1279711 1205332 566974 2168500 751917 376314 30403 2255216 2209725 1778357 1699566 1635686 1632729 1599031 1444648 137973 1369137 1306490 1126344 881304 530096 870648 392778 2183875 1548832 87990 805906 739268 648003 581075 482493 443842 422998 309901 2183322 2105406 2038725 1991251 1917839 1916932 191213 184442 1735835 1694337 1566217 1522755 1520742 1509051 1492107 1467573 1431769 1424386 1343126 1324242 1057432 1026523 944705 800990 2052042 1989542 1929878 162949 1463244 1190918 687423 1439150 2045144 1450114 206048 1848071 1615828 1379366 1204367 560046 1969644 1756460 1224336 10978 1422829
81405,5861 2128211 385814 2135831
83883,2141816 2057878 1310594 541546 1547214 993092 988033 979020 686633 576293 522539 468565 209626 1775979 1668682 1592275 154904 1442933 1394629 1303865 1278185 861961 602664 2143797 1573163 1877115 1532076 2038861 1406690
84662,165665 1320354 571832 649881 405986 2160067 2169395 1734049 1645830 1146340 1196580 595863 48759 315530 235531 2007534 1858118 1642073 1203321
86158,733318 539183 2042695 1889605 1752118 208581 1219945 1882707 415956 1656330 1440503 1794770 119330 1128162 325285 224975 349852 1682028 1047122 841990 1019850 971707 1996341 184020 32035 255053 232473 1863828
86266,494363 427777 1859939 1269774
86845,663687 360584 1863898 1155323 834753 66924 53772 2212363 1424550 971937 491203 2205488 191587 1149652 1086736 1118574 802463 2003062 1097067 727812 1948631 1638662 811840 177583 1482234 1561536 693241 553449 498564 119646 1076122 767455 912730 660744 1872163 1807093 1349362 1062288 1038372 2196496 2158159 1358512 505925 2156159 1322043 100168 1119417 1122318 1916167 1227538 1444387 864662 210036 870257 267516 267198 2211159 146379 1145116 1113047 1101594 1302317 1367721 69753 1952915 1259559 1644179 1368473 758010 299689 1128708 632887 557277 1917423 1458904 1897108 2035866 718570 1763851 555805 748296 1976538 1424973 1102404 399773 1992450 63970 599510 46346 1812469 75377 1474683 795189 285634 2139274 1939455 414534 1436616 1851374 1710924 1512277 1412879 525514 272102 2258077 1929561 1608730 1684391 1725102 1564219 1173579 363220 1951425 1556655 1457573 607817 1706533 1630917 828690 1467323 130264 1832524 1172652 742095 651830 431827 2140548 1968002 1847068 1113398 716621 603507 2068399 1907442 870902 559093 363289 330617 2122831 1695482 1473485 1148934 963766 932781 875778 814171 723013 522934 522895 423688 1982219 1894214 1669860 1504028 1458517 1424248 1589740 337 1185029 1420953 532573 1388443 533442 1097199 805243 717212 677970 633535 508153 2253987 2221069 2062680 1609875 1205386 242499 2129849 1597755 1582509 148325 937925 806098 718663 626860 507513 2255112 1932364 1883729 1881652 186232 1799548 1472668 1412008 1409659 1098780 880947 1214950 1177062 22511 1569125 995385 944680 525162 738506 594461 32618 251041 2244671 2022287 1634186 1142841 1101480 2086292 1161502 1087240 1020536 52632 1828183 1728422 1579480 1236018 209188 1824858 1698231 832521 1746392 575008 125553 523012 1023847 2091615 1666659 968814 891180 1899261 148927 95206 948601 895357 769560 711429 678420 605877 599587 454777 34309 261285 2194993 2043601 2042191 2027771 2010548 1986493 1963405 19113 1905937 1867482 1777379 1761030 1657095 1601000 1575680 1470448 1454200 1428450 1253648 1220585 1195702 454219 438057 2020160 1411899 1360033 735601 688428 351236 26266 234482 1464858 933942 79973 648586 600516 492333 2050570 1797592 1350733 129006 1035562 832437 647216 624515 522448 381728 2059405 201475 1740760 1456862 967680 452271 1728892 1424181 1423185 1396891 1276544 1131977 985695 902427 839836 363277 2200642 2070850 1964686 1689050 1479493 1385748 1304539 1298495 725355 78161 606804 619520 152270 527948 504237 1966464 1898983 1876389 1859328 815366 643264 239556 1326086 217674 1741375 1037199 862727 2173270 2154312 2050879 2002001 1893922 1816673 1600303 1367110 1362958 1298179 1295381 1162840 1043493 1004510 2067828 1779230 1148350 968400 89824 848536 632943 431446 395517 2200762 2174389 2162757 2127986 2027842 1878858 1797046 1702035 1687400 1625445 1493733 1453696 1397172 1291353 1257983 1171737 1035548 937800 895452 886957 84551 735416 693113 518917 480249 374847 353512 351977 343971 325230 2187734 2103076 2070762 1953712 1948046 1892150 1796004 1771558 1721863 1609165 1560660 1499511 1492724 1443122 1372171 119054 1120438 110736 1065552 104134 1029085 637056 519265 2185427 121134 1097910 108482 1185045 1558199 451096 1905569 1421169 906229 1678594 1158534 1005940
87120,524333 1557218
87934,42763 1358542 2075495 580976 1773302 1370222 1006803 1213397 858945 1708358 1785035 241362 1842666 421482 1863600 1611047 751152 1981595 1360352 713893
88969,1943414 1112655 1022306 1280237 540051
89502,878184 2084053 627865 461596 362742 1903947 1173994 775919 2077511 1493012 732160 675069 639121 508917 2239190 1874328 185430 1841150 176469 1756027 1432775 1129163 1091416 1084478 94961 854429 805184 527875 547812 1787011 322316 1579271 1472861 1330466 2022521 1972583 1564192 1125364 2201385 1855542 2133334 1818617 1663976 1951363 69342 492191 491717 1852463 1116508 563493 38113 1481723 1074071 1025855 718006 2092397 2146798 1413889 44929 2725 1576338 1022973 680577 1453140 327023 2030054 1231478 1182451 536483 377615 27640 2137975 205240 18048 1736183 1293040 709014 1471528 2020729 2019797 1857355 1315016 499460 1433567 928313 68710 209690 206002 1831059 1359998 1003909 1000862 720230 1821964 1505857 1166152 965975 1772361 2126142 1165361 237081 975429 442818 2108853 1939170 1764250 1422836 126510 587488 1482956 1064655 278326 2059777 774795 37394 2225571 131673 923366 1596219 979578 1954636 1942166 120956 295077 2214026 2131697 2081098 1978626 792229 2136236 932754 603435 300035 2106272 97391 783688 581050 541815 421965 2111585 2087621 1740834 1687400 154751 1143377 1112817 651562 253358 2065514 564334 303677 153186 633716 342086 1374960 904244 1800823 1637993 1634053 1280598 983303 331644 2015608 1137926
91290,311444 1783485 322407 1777448 1565429 1653492 2013387 2066223 1836308 630484 1747821 1722558 1613640 781421 1987502 440141 1473050 1083689 213278 1298864 895106 1442229 1690770 558235 139370 1588604 843004 1541652 1490629 1105834 749558 235611 1405743 1124248 919430 394128 1946627 1966382 1466084 1257246 1145936
91563,1548193 326329 1029390 101197 749807 2226539 1996260 1880074 48246 1531509 515892 488039 1955844 1748140 774672 77002 2060777 2035157 838344 1490995 2033291 1069777
