AuthorId,PaperIds
28219,1422005 83820 623567 5770 1025108 330872 1955611 1931375 1325050 1835483 109827 631751 586226 1680681 1652378 774485 680300 627675 602134 1791923 167565 1456144 1144676 1890179 1399749 1588027 1220941 897275 2247914 1696145 1078812 68017 1902112 1464976 1150031 82050 654955 5120 487655 335385 1706816 1581445 1481346 647888 447407 401615 333598 2184495 1637736 128718 665753 383133 186104 1084963 660242 2060242 1852837 1731420 1594284 1862163 1703055 780897 303593 1116196
29128,921604 315629 2196786 2095139 642811 601667 1174507 1769412 1137717 703337 1860108 657946 618851 2178958 110647 1927641 804653 1380889 1668715 1635071 648074 223276 1235232
34494,1076624 803164 968173 846983 91967 560590 1206531 259341 1063907 712201 1524512 1784487 472573 159091 1397825 1320542 353064 1750762 1356744 1116725 1096538 1014168 1006766 997090 804003 707534 549068 2047860 1536613 809480 728621 629989 462095 1910875 1719679
34496,62917 2169307 1638932 1429443 1359075 888479 266856 2253773 1363327 2130364 161413 858967 632352
36062,916143 710159 461765 384055 231435 2257551 1895803 1791107 1765448 1528118 1475139 1257199 1205019 1037188 1895472 1374008 1168546 1098015 646637 1760287 1627429 1007492 52206 400327 1346661 869744 822364 1938337 1884507 1053515 88304 870955 581437 2120779 1658764 1488418 12362 1070290 292891 1579310 1225907 972530 921400 910628 704914 611971 280324 2030363 1520105 253150 318438 2166942 105792 448872 239616 2084437 1958799 1148170 274016 1809858 1481448 1314077 1150479 1096144 100193 100084 605243 1644154 1393734 1135619 2254989 2251014 1975276 1411362 111433 96930 946260 924384 914058 82450 471502 2129732 1755021 1227183 1152288 1051950 1894316 394413 2169470 2143817 1296714 993804 838672 838367 1696591 1488609 1229421 1065957 957237 899789 1994278 1501169 1302514 100646 1985804 1291513 1033927 667744 319858 1465493 881018 830033 741657 691018 2257205 2243971 2179156 2011689 1975664 169846 1561467 1561450 1537633 1260867 1107923 57030 2218065 1805494 1765108 1566501 1425834 1178094 939209 709071 630759 2258994 2009413 183182 1770228 1293320
39768,1845192 766030 93488 2112139 162121 958934 539687 216047 1942840 154803 1367227 918619 885347 551615 5505 523900 405042 312197 28045 2126514 1559005 1229328 1219316 1123455 1102370 871837 8641 2182654 1406329 947393 872311 825836 758183 589984 556341 432897 2185775 1730752 1592066 1527646 783061 1751703 547614 2126402 200508 1975573 1430807 1399457 115843 1036289 2236084 2175268 206613 1502430 1494469 1428199 1382763 818472 423743 2139326 1595095 156198 1240968 429315 367476 1771946 68023 1802369 1489965 928356 710951 553353 370220 223129 1902374 1195190 2208909 1984723 1974886 155087 1347552 1069237 1285995 385658 217454 1754413 1396244 730365 331742 2232604 2106793 2059764 1972254 1628319 1466741 1245793 1133985 1061105 879373 711258 618452 1762264 1498743 1114602 494957 452266 1156204 1124811 100673 922526 511397 2050669 1937541 1466535 1289447 1235441 648483 322704 1884083 1859302 1157824
39798,1906933 1372592 2056173 1892653 1472026 1075626 666223 1785282 2139329 519981 376339 2246046 2153956 2087449 1885187 18672 1581995 510673 2052980 729457 1503521 854512 530891 2104288 1610722 1288620 729571 374468 115064 1054247 594947 544441 2196869 1994858 1929774 1788489 1380258 1122961
40047,848122 847322 709733 1914286 1133541 1116160 1099951 1012865 1738143 1141560 1045548 945776 324681 2039247 1152800 2171272 2101374 1815196 188576 355196 238939 627854 258552 788435 42018 2230154 2115497 1530502 1337919 1289425
41009,261035 2080354 1308254 2234486 2038704 1492021 1474631 643702 637278 246701 2097253 2034501 1934756 1819448 1698249 1592115 1503866 1375484 644357 2228833 376081 336248 1956351 1573546 1531457 1225680 926841 915032 863425 84587 330114 2124527 199656 1994425 1029758 827041 656419 428606 56140 1862142 1258284 114875 1138474 1357171 1176104 2058482 2026989 2181493 1398925 253685 129720 1839925
42126,347427 1220955 791236 1933559 785820 776187 660979 386358 1173255
43172,406620 1876696 1247158 814654 433659 356658 1849015 127095 1217745 566072 537652 1521830 1508621 2177399 1930617 1266800 1155926 1296109
45187,2041981 1831888 1409696 443914 2202633 1725516 1130150
45333,807868 745629 2138460 940748 1679112 1232699 727364 1378776 200484 1878978 1813947 1400665
46066,903284 676015 2095007 2094390 1365765 1282427 634692 191453 1283775 946806 617071 45403 1197910 85243 586968 1846156 1157255 1082619 416649 407548 721900 2110965 2041368 1897513 1863185 1434510 737082 464803 202418 1723942 1674171 1515709 812130 1538056 1984071 976074 1782570 720189 364532 1966185 183262 399845 29428 2158522 2109319 1872215 1292754 12403 1224625 804918 741938 395019 394747 2054486 1966819 1902541 897475 1949698 159023 1589028 1551780
47017,2250379 1690779 15104 1459573 1224717 1126668 1097677 977325 817043 361131 1945466 1456402 1418396 974717 93065 545532 230362 1631163 148837 1481131 1132453 802514 564997 439107 402449 372684 26035 249794 2100989 1965004 1659842 1534759 1207842 1142699 917714 855071 73200 669425 659438 382268 1996632 1946327 1633627 1436180 1314999 877613 5900 367143 327016 2246471 2012652 2012471 1991326 1920929 1848939 1307395 1235731 760332 68419 616979 31966 2091331 2008934 1438593 1312807 1185300 1180297 469963 309280 1554996 1548256 904968 842662 810860 75376 560441 539979 456193 2136502 195544 1923559 1601840 1419410 358766 299094 1723413 1562660 1288246 1162111 896957 259806 1523202 1450841 1298547 962323 959709 795668 617674 479980 2067876 205691 1984291 1882724 162975 1587962 1582820 143535 1354570 1034309 99719 113469 974997 909199 857876 825353 796552 747635 702336 280536 2248479 2199293 2117035 2069505 20013 185854 1697978 1656243 1313701 1184789 1174459 1054552
47369,99953 249881 1268774 662139 589471 516439 420376 356551 340409 2220329 1863871 1042370 773117 719123 705880 693443 689535 29415 231443 2209103 212672 2090318 201550 1988509 1985178 1760521 1710955 1637719 1541654 1457310 1242911 1235766 615483 2237791 2036384 1919654 1716677 1689876 1426151 1123071 1060942 102351 1005133 955542 758878 639550 557516 510797 32850 251616 1880847 1621548 1189910 718459 393938 380110 263697 1282435 1140341 539078 522373 2189979 2090394 1840637 1633959 1273895 194000 983165 701899 633033 310610 1743926 1572703 1374442 111913 1023331 2019794 1668248 688618 545837 528316 496133 495181 479323 39650 35421 291513 23054 2225991 2173810 2156115 213374 1892530 1850227 1761571 1613458 1575310 1538867 1466503 1373174 1324833 1094852 1056758
48271,429059 391938 2236330 2119206 1735840 1459669 981546 70394 2222204 2221247 2189727 2058100 1725338 1641627 1378037 1065 964690 633157 382740 1460581 1430366 1284336 1128220 1098132 881430 849724 838948 76832 449905 347377 346168 314113 2235685 2088176 2021983 1990256 108702 174021 1223261 1105665 426043 1960316 1697158 558586 313931
49667,893588 82169 760670 245054 1431544 654185 261075 2010532 1777208 1620473 997624 912990 809959 809433 262895 2223491 2199700 1922507 1811349 1723026 1720149 1596002 1483691 1394357 1342355 1252479 1229525 1010505 97909 376388 2041399 2003564 1632830 1519809 12067 977869 877931 639206 454790 397780 234361 2251494 2185612 2118385 2082191 204997 1926287 1890896 1609920 1568542 1563584 1506605 1504815 1292873 1061980 1047858 982785 80699 54715 327468 2123826 2035256 1822721 1799617 1405986 1376818 1196826 1072787 1042525 972086 312405 1795964 1261390 936204 561424 470373 466705 419798 364105 232283 2084082 1958227 1735677 1632161 1535917 1441793 1420963 1368947 13345 1185950 1136275 1120884 908541 900707 517713 509973 37246 2149537 1946799 180518 1701999 1529230 1146818 2073712 184841 1772048 1699309 1427066 980847 980555 929825 929116 890238 818206 533190 377178 359504 28726 27735 264980 2256552 2209437 2193064 1969981 1960578 1934227 1855325 1792259 1745252 1631232 1548339 1465919 136623 1250513 1231121 1168107 1111728 1095604 1093688 1023691 945082 875977 747534 719846 540959 525632 3783 260137 2152849 1765050 1724960 1720255 1515523 148431 1415837 1210045 1139304 1000333 1361498 665274 2028427 16133 409809 1967976 816501 647417 47495 337864 2223838 2114734 1793141 1763689 1302330 86102 680091 585760 238780 20748 1901108 1513802 1414100 1132114 1069444 923212 865125 730982 721843 44527 250485 2223852 21119 2050315 2000546 1845901 1473525 1383421 1374938 1199173 1604684 2077016 2018304 1701639 1263653 1961403 1701744 1602149 1984205 1715966 83808 485536 471452 31206 814729 1104001 1989884
53232,134973 550927 1308604 1069844 846279 416698 1006823 52499 2220600 1708545 2182817
53546,635509 1749472 342925 1519018 1089891
54193,336330 1822971 1702804 1339451 1182759 115335 1049892 1827457 1525884 361759 1775232 1887993 1261998 1218785
55472,963163 837360 803104 335561 232138 1515044 1060266 897505 776599 738880 134697 1188759 1123073 2072329 1533072 1399406 1366664 1352228 11202 1078971 368327 2038399 1815125 17361 1698561 1697554 1676979 1355808 1349412 1134653 920824 156996 1367497 981661 835997 587588 454243 308175 2209704 1525050 1517046 1428205 1317519 92650 786870 559776 544846 453139 2228030 1956071 1602426 975433 1477393 1241629 288430 2155857 200918 1995332 1826645 1772803 1748387 138434 393454 354173 1842035 1673413 1652756 776897 469743 422799 1682789 1425956 1380118 622834 1641150
57198,934805 1972414 1690790 1392869 305458 146027 921204 766207 206158
57451,746153 631315 1869921 1766217 385955 478614 2042411
58609,932459 815857 395704 324523 287053 567989 514374 864324 423179 2032251 2021144 1273038 640834
61064,1074858 551160 2130760 746800 279685 1041639 134307 1772074 1502263 984038 755182 584130 496566 2075002 1465557 1295843 1148629 2091214 1956780 1675975 143951 959130 565961 2184630 2050000 1034842
62984,794620 2081944 1514879 1258404 1210726 1168906 938884 7694 621653 36575 1291998 1063899 65501 2248521 2232688 2081382 165351 1542586 1425746 1345739 589321 358853 323767 1917068 875518 752081 436903 432850 1848846 1571576 1330683 130112 1140592 1009242 77274 567888 2034939 1804732 17240 1610740 15533 1348410 418242 999211 978906 901384 708274 629173 628586 62138 615926 614191 452986 427191 332587 316282 272790 2237096 22245 2147903 2062401 204531 1988262 1883810 1835622 1699311 169894 1689537 1653130 1650258 1623697 1542763 1494324 1490095 1457155 1408384 1354952 1309805 1290378 1233619 1171898 1127084 2058602 1926166 526406 2123749 210299 1423808 1401535 1304305 995755 673684 644802 135533 107189 1100907 2151004
63141,214528 1218037
68442,810278 274626 2122432 210286 2055801 1753187 1254384 1996627 1425866 1373192 1282045 1569877 1082885 1140750 1141983
68676,902644 553983 365443 1993375 17667 1610168 142728 956984 903054 862059 2241982 2075553 1938143 298942 249506 168632 1454358 138789 1350933 863629 659146 380874 291538 2032555 1792647 1379587 1027652 24020 1610440 1458433 1114460 209825 1725673 1085231 1075218 972354 51213 503988 417384 417263 288177 2108397 191887 1722176 1553313 1462079 1356243 1312214 1281657 1067040 261358 14131 830317 909594 1914015 432673 351826 2036999 1947185 1886912 1773881 1634808 618179 1949905 1778680 1277972 1163164 964232 2076665 2037325 193345 1439865 1138260 1091672 1051482 862902 678942 1806838 1038427 987485 856597 656382 640358 2175732 2135789 2034893 304338 1913430 42108 343942 2004095 1575126 647855 1723232 204838 1668336 1007384 943292 589390 326702 304379 1905456 1867247 1552459 1267117 1232019 1178489 1094801
70311,594914 2193762 1900560 1789018 1597169 1387164 278945 1844708 1572872 634915
71221,665014 649826 299530 1906331 1888630 1708272 1181738 1054673 1257102 1489276 2146545
72384,1564994 923067 885239 715676 300244 2002545 1756658 2224260 1649373 525382 904269 69982 982810 86576 435782 2244968 2097228 2019615 1370074 1178398 1121350 339600 28190 2257331 2228003 2193796 1037542 1377948
74859,245139 1489831 1485533 1044183 909362 488107 1909010 1819639 1775592 687725 592046 1947409 1879774 179245 1762955 249005 1486393 1428726 1261356 875731 2028109 852203 710454 2221657 2172540 1887843 1371642 1044426 524562 1979144 1203866 2127249 946604 1835988 2032968 1625277 878446 618621 230589
76183,875865 488828 402770 293840 266909 2213046 1992939 1380782 1297022 1055989 969053 699867 1673384 687447 581965 33337 250540 2061356 178436 1208075 823647 590305 302245 2177953 1923883 1223171 897189 629541 2156493 15019 920306 461152 205760 2006522 1737388 1644332 821196 776230 689286 261456 1856066 1533767 1491580 572744 1596708 1309726 1117338 701999 378637 1967485 2088501 2087371 2045510 1985404 1646750 1091151 677842 662526 621378 4296 2244642 1827217 1580445 1545486 1120194 923316 533867 2150470 179250 1456850 600486 192259 1494592 839833 715397 493309 259499 1467922 1255255 1152591 988903 862293 366664 340057 323062 2083162 2004751 1923729 1908493 1708440 1532220 1252910 1071588 1003743 661637 210189 1859824 1143825 1086352 1058483 2060837 431532 1412663 612694 544476 283577 1520793 730872 1930454 1829237 1071122 871610 801734 580071 574353 428194 2250826 2227722 2179981 1859689 1511818 1390402 1173448 1171420 111350 82224 2073923 1899758 1589083 1586117 915084 709343 670717 210751 1678457 1519293 95829 628855 213349 2107912 1934563 150038 1089815 1078165 830586 699330 563641 475368 219314 2186963 1933344 1759881 1473761 1117241 1104791 1012067 951178 82280 293911 168534 1650757 1417677 1297144 1236614 109706 1072840
81218,787167 807864 649796 1454974 637258 95529 886912 621535 17932 1475219 824722 466395 2250175 1969266 1865941 1793149 1505648 1365511 592457 1401865 703952 687423 59184 588651 558443 353716 320276 222304 2145297 185328 17082 157190 1439150 1179560 1042879 691034 2179576 1848071 1846792 1615828 1568257 1516193 1512055 1379366 1340647 1279711 1205332 977803 566974 521015 2258182 2168500 1204367 482870 217855 2172846 210140 2101282 1940217 1706626 1192271 348544 2045144 2010381 1450114 1242222 1098325 941427 936172 881304 880981 747483 485151 454132 369168 259660 208168 1925574 1717889 1027533 560046 530096 1969644 1756460 1224336 10978 870648 1422829 392778 38563 364692 2183875 2160184 2024150 1563048 1548832 1250517 1148545 896900 642460 356440 335623 324255 314575 2215294 2123008 206048 2056193 2009926 1950183 181437 1773850 1640611 1472794 128055 1066445 787527 780640 751917 678111 677887 674985 638423 594963 52905 455886 446003 411001 376314 350102 313744 30403 298407 296749 292121 264827 242855 2255216 2229445 2209725 2195335 2120887 2094847 2083450 1953202 1900712 1778357 1699566 167099 1635686 1632729 1614048 1609632 1599031 1534192 150561 1444648 137973 1369137 1306490 1295973 1250789 1247623 121993 1150383 1126344 1090219 1089949 980078 944705 94429 917654 888208 88721 864190 800990 70407 685267 659089 634831 539242 401171 287420 2232515 2128596 2052042 2010999 1989542 1929878 1790355 162949 1564457 1550254 1533027 1515706 1463244 1224344 1192002 1190918 1182802 1122016 944014 834717 832886 642339 502522 443842 422998 340515 257346 2184861 2183322 2105406 1923630 184442 1520742 1509051 1467573 1427371 1346680 111551 1093923 983455 97038 87990 839622 833021 805906 780397 676679 648003 45630 41810 397747 357394 258994 237086 215343 2029533 1960235 1949467 1917839 1916932 1911856 1877041 1815580 1744581 1735835 1712722 1704540 1694337 1690379 1677403 1668494 1616921 1613170 1593180 1592225 1591132 1522755 1499929 1499307 1498957 1459996 1431769 1424386 1324242 1309553 1306486 1304593 1289243 1281723 1200492 1167330 1057432 1049853 1049818 1026523 996532 988906 947725 914843 739268 653869 597183 581075 530771 52219 482493 435695 425633 418975 376708 314977 309901 243554 242280 232644 230118 2239440 218745 2045644 2038725 2026761 2023318 1991251 1987218 191213 1903914 18269 1742238 1729541 1635887 1603776 1589473 1566217 1557867 1544228 153509 1529721 1522761 1509773 1492107 1343126 1263337 1256127 1197981 1137384 1115400 1030281
81405,5861 2128211 385814 2135831
83883,602664 2143797 2141816 2057878 993092 988033 979020 686633 576293 522539 468565 209626 1775979 1668682 1592275 154904 1442933 1394629 1303865 1278185 541546 1547214 1310594 861961 1573163 1877115 1532076 2038861 1406690
84662,165665 649881 571832 405986 235531 2160067 2007534 1858118 1642073 1196580 595863 48759 315530 2169395 1734049 1645830 1320354 1146340 1203321
86158,1882707 349852 1682028 325285 224975 2042695 1889605 1794770 1752118 119330 1128162 733318 539183 415956 208581 1656330 1440503 1219945 971707 841990 1047122 1019850 32035 1996341 184020 232473 255053 1863828
86266,494363 427777 1859939 1269774
86845,1976538 795189 75377 63970 599510 505925 46346 2158159 2156159 1992450 1812469 1474683 1358512 1322043 100168 864662 555805 399773 210036 2003062 1424973 1128708 1118574 1102404 1097067 767455 693241 553449 2196496 2035866 1644179 1119417 834753 66924 663687 53772 360584 1897108 1863898 1367721 1155323 971937 811840 660744 557277 1917423 177583 1349362 1259559 1076122 1916167 1368473 870257 267516 267198 2211159 1561536 146379 1227538 1145116 1113047 1101594 912730 69753 498564 491203 2212363 1807093 1424550 1086736 718570 632887 2205488 1952915 191587 1872163 1763851 1482234 1458904 119646 1149652 1122318 1062288 1038372 802463 758010 748296 727812 299689 1948631 1638662 1444387 1302317 906229 815366 643264 619520 1725102 1564219 1556655 1457573 716621 607817 603507 2068399 2067828 1907442 1779230 1706533 1678594 1630917 1158534 1148350 828690 1558199 152270 1467323 130264 1148934 525514 272102 2258077 1929561 1746392 1608730 52632 523012 285634 239556 2139274 209188 1939455 1828183 1824858 1698231 1436616 1326086 1185029 1173579 1023847 532573 22511 1388443 1005940 1569125 1185045 963766 932781 875778 814171 723013 522934 522895 451096 423688 1982219 1905569 1894214 1669860 1504028 1458517 1424248 1421169 832521 363220 217674 2091615 1951425 1851374 1741375 1710924 1666659 1512277 1412879 1037199 933942 648586 533442 492333 454219 438057 431446 414534 330617 26266 2200762 2020160 186232 1797592 1797046 1687400 1412008 1411899 1360033 129006 1171737 968400 937925 89824 870902 848536 806098 79973 735601 718663 688428 632943 626860 600516 559093 507513 395517 363289 351236 234482 2255112 2174389 2162757 2127986 2122831 2050570 2027842 1932364 1883729 1881652 1878858 1799548 1702035 1695482 1625445 1493733 1473485 1472668 1464858 1453696 1409659 1397172 1350733 1291353 1257983 1098780 1097199 1035562 1035548 968814 891180 862727 805243 742095 717212 677970 651830 633535 575008 508153 431827 2253987 2221069 2173270 2154312 2140548 2062680 2050879 2002001 1968002 1899261 1893922 1847068 1816673 1684391 1609875 1600303 1589740 1579480 148927 1420953 1367110 1362958 1298179 1295381 125553 1236018 1205386 1162840 1113398 1043493 1004510 880947 78161 725355 637056 606804 527948 519265 504237 337 2185427 2086292 1966464 1898983 1876389 1859328 1832524 1214950 121134 1177062 1172652 1161502 1097910 1087240 108482 1020536 985695 948601 902427 895452 886957 84551 832437 769560 738506 735416 678420 647216 624515 594461 525162 518917 452271 381728 353512 351977 32618 325230 261285 251041 242499 2244671 2194993 2187734 2129849 2103076 2070762 2059405 2043601 201475 1964686 1948046 19113 1905937 1867482 1777379 1771558 1761030 1634186 1601000 1582509 1499511 1492724 148325 1470448 1456862 1385748 1304539 1298495 1276544 1220585 119054 1142841 1120438 110736 1101480 1065552 1029085 995385 967680 95206 944680 937800 895357 839836 711429 693113 605877 599587 522448 480249 454777 374847 363277 343971 34309 2200642 2070850 2042191 2027771 2022287 2010548 1986493 1963405 1953712 1892150 1796004 1740760 1728892 1728422 1721863 1689050 1657095 1609165 1597755 1575680 1560660 1479493 1454200 1443122 1428450 1424181 1423185 1396891 1372171 1253648 1195702 1131977 104134
87120,524333 1557218
87934,42763 1773302 2075495 580976 1358542 1213397 713893 241362 1842666 1708358 1370222 1006803 858945 1785035 421482 1981595 1863600 1611047 1360352 751152
88969,1280237 1943414 1112655 1022306 540051
89502,1663976 94961 878184 854429 805184 527875 2084053 2133334 1951363 1818617 675069 639121 508917 492191 491717 2239190 2201385 2022521 1972583 1855542 185430 1852463 1756027 1432775 1116508 1091416 1084478 775919 2077511 1579271 1493012 1472861 1330466 322316 732160 69342 1129163 1874328 1841150 176469 1564192 1125364 627865 547812 461596 362742 1903947 1787011 1173994 536483 1374960 327023 2030054 2015608 1231478 1182451 792229 295077 983303 331644 564334 563493 499460 44929 303677 278326 2725 237081 2131697 2081098 2059777 1576338 1481723 1074071 1025855 1022973 651562 253358 2126142 2065514 1413889 1165361 2146798 2136236 1137926 709014 1471528 38113 2214026 1978626 153186 965975 718006 377615 27640 205240 1939170 1821964 1740834 126510 120956 783688 720230 2137975 2108853 18048 1764250 1687400 1505857 1143377 1112817 975429 97391 680577 581050 541815 442818 421965 2111585 2092397 2087621 1954636 1942166 1772361 1736183 154751 1453140 1422836 1315016 1293040 1166152 979578 932754 928313 774795 68710 603435 300035 2225571 2106272 209690 2020729 1800823 1637993 1634053 1359998 1280598 1000862 904244 37394 206002 2019797 1857355 1831059 131673 1003909 923366 633716 587488 342086 1596219 1482956 1433567 1064655
91290,895106 1442229 311444 2066223 1836308 1783485 630484 1747821 1722558 1653492 1613640 213278 1987502 1298864 322407 1473050 1083689 781421 1690770 2013387 558235 440141 1777448 1565429 843004 1541652 1490629 919430 394128 1946627 1405743 1124248 749558 235611 139370 1105834 1966382 1466084 1257246 1145936 1588604
91563,515892 488039 1880074 326329 1996260 48246 2226539 1548193 1531509 1029390 101197 749807 838344 1490995 1955844 1748140 774672 2033291 1069777 77002 2060777 2035157
