AuthorId,PaperIds
28219,1931375 1835483 602134 1890179 1791923 1220941 109827 631751 1652378 680300 774485 1955611 1325050 330872 1399749 83820 5770 1025108 586226 623567 1456144 1680681 1144676 1588027 167565 627675 1422005 335385 897275 303593 1902112 2060242 654955 82050 1150031 1116196 665753 401615 1706816 487655 447407 1703055 780897 1594284 1731420 1581445 128718 1696145 186104 333598 660242 1862163 5120 1078812 1481346 647888 383133 2184495 1084963 1852837 2247914 1637736 68017 1464976
29128,2196786 657946 703337 1860108 2178958 642811 1174507 110647 601667 1137717 921604 1769412 2095139 315629 618851 1235232 223276 1635071 1927641 1380889 804653 1668715 648074
34494,259341 91967 968173 1206531 846983 1524512 1063907 560590 803164 1076624 712201 707534 2047860 1536613 804003 462095 549068 997090 1096538 472573 1784487 353064 159091 728621 1719679 1116725 1320542 1006766 1356744 809480 1014168 629989 1910875 1750762 1397825
34496,888479 266856 1638932 1359075 62917 2130364 2253773 1363327 2169307 1429443 161413 858967 632352
36062,2030363 869744 1374008 1884507 1098015 231435 1627429 946260 253150 1481448 1314077 1225907 1096144 2166942 1135619 88304 581437 461765 1894316 1488418 1411362 105792 96930 921400 910628 384055 1644154 1150479 100193 100084 1053515 1227183 924384 822364 52206 400327 2129732 1938337 1257199 710159 1528118 280324 1205019 318438 2251014 2084437 1809858 1765448 1051950 1007492 646637 972530 1658764 611971 605243 1760287 916143 1168546 1152288 1579310 292891 870955 704914 274016 2257551 1975276 1958799 1895803 1895472 914058 2120779 1475139 12362 1346661 1520105 1791107 2254989 1393734 1070290 82450 471502 448872 239616 111433 1148170 1037188 1755021 1302514 899789 2257205 838672 1770228 691018 1566501 1229421 2243971 1488609 2179156 1975664 1561467 1107923 881018 1561450 1260867 100646 169846 1537633 830033 741657 394413 2258994 939209 183182 1425834 1033927 838367 630759 2143817 2009413 1805494 1293320 57030 2218065 2169470 709071 1765108 1501169 1296714 1178094 957237 2011689 1291513 667744 319858 1994278 1465493 1985804 993804 1696591 1065957
39768,871837 1430807 551615 1592066 1494469 1399457 1406329 1771946 958934 1382763 2185775 2182654 1219316 1559005 783061 1751703 758183 429315 154803 216047 1730752 523900 423743 1845192 1240968 1942840 2126514 1428199 1975573 825836 432897 156198 1036289 872311 947393 885347 1367227 93488 8641 5505 547614 200508 2112139 162121 1502430 589984 766030 312197 2126402 1229328 1527646 206613 1595095 1102370 1123455 367476 115843 405042 2139326 28045 556341 539687 2236084 2175268 918619 818472 1884083 922526 1754413 1628319 1289447 494957 2106793 1859302 511397 1937541 1156204 1466535 1061105 1245793 1396244 1347552 1069237 648483 1133985 1195190 1974886 1489965 928356 710951 385658 2050669 155087 1235441 370220 68023 553353 2208909 217454 2232604 1157824 322704 223129 730365 100673 1984723 879373 711258 1498743 2059764 1466741 1972254 1802369 1124811 331742 1762264 1285995 452266 1114602 1902374 618452
39798,1785282 376339 1906933 1472026 666223 2246046 1075626 1581995 519981 1885187 2153956 1372592 2139329 1892653 2087449 18672 2056173 510673 1994858 544441 1054247 594947 2196869 1929774 1503521 2104288 854512 1380258 374468 115064 729571 729457 1788489 1122961 1288620 2052980 1610722 530891
40047,1738143 848122 1152800 1099951 2171272 188576 1815196 1116160 847322 1914286 1012865 1141560 709733 1133541 2039247 2101374 1045548 324681 945776 355196 627854 2115497 1530502 258552 2230154 238939 42018 1289425 788435 1337919
41009,1592115 643702 336248 2124527 926841 2034501 1862142 1698249 1994425 2228833 114875 261035 915032 2234486 1225680 2097253 330114 644357 1474631 1492021 2080354 656419 246701 376081 2038704 1819448 863425 1029758 1308254 1258284 1573546 56140 199656 428606 1934756 84587 827041 1531457 637278 1503866 1138474 1956351 1375484 253685 1839925 1357171 2026989 1398925 2181493 2058482 129720 1176104
42126,1220955 347427 1173255 660979 1933559 776187 791236 386358 785820
43172,1296109 1508621 1849015 433659 356658 1247158 1217745 1266800 537652 566072 814654 406620 2177399 1155926 1876696 127095 1930617 1521830
45187,1831888 2202633 1409696 1130150 443914 1725516 2041981
45333,1232699 1679112 745629 2138460 940748 1378776 807868 727364 200484 1878978 1813947 1400665
46066,1863185 721900 1897513 416649 1082619 586968 634692 191453 903284 676015 85243 617071 45403 2041368 2110965 1434510 1283775 1365765 1282427 1197910 2094390 2095007 407548 1157255 946806 1846156 2109319 394747 812130 202418 2054486 1949698 1589028 741938 1966819 399845 1224625 364532 2158522 1551780 464803 12403 395019 1674171 159023 1538056 1723942 1984071 1515709 1872215 720189 1292754 183262 1966185 804918 29428 737082 897475 1902541 976074 1782570
47017,185854 1174459 1659842 2136502 974717 545532 382268 1354570 1438593 1548256 2117035 842662 361131 31966 560441 1184789 802514 2246471 855071 1920929 1418396 1723413 1562660 358766 1207842 1459573 760332 1633627 1054552 372684 26035 747635 1162111 148837 93065 402449 68419 2250379 539979 299094 1313701 564997 1523202 962323 2091331 439107 1991326 15104 367143 1235731 2100989 857876 2012471 1923559 1312807 1582820 1984291 1996632 1481131 195544 904968 817043 309280 1554996 977325 616979 702336 1601840 205691 2008934 1097677 113469 1288246 162975 1848939 1132453 259806 327016 249794 1631163 1697978 5900 73200 456193 877613 896957 1419410 669425 1298547 810860 917714 1450841 1945466 230362 469963 796552 1690779 1307395 1534759 1142699 1946327 1882724 959709 1224717 659438 2012652 143535 1456402 99719 479980 617674 909199 1965004 1587962 1436180 280536 825353 1314999 1656243 795668 974997 1180297 2248479 20013 2069505 1034309 75376 2067876 1126668 2199293 1185300
47369,2036384 1140341 356551 1863871 212672 263697 1457310 693443 773117 662139 32850 639550 718459 1637719 516439 1716677 231443 2237791 1235766 251616 1282435 249881 1689876 393938 705880 557516 1060942 29415 1880847 589471 955542 1268774 1919654 510797 380110 1621548 99953 2090318 615483 1988509 1042370 1710955 1760521 1123071 340409 758878 1005133 689535 2220329 1985178 1242911 1541654 2209103 420376 1426151 719123 201550 1189910 102351 1373174 291513 213374 1056758 2019794 539078 194000 1374442 2090394 1324833 983165 2225991 1273895 1850227 528316 1743926 1575310 545837 522373 1633959 1761571 479323 2189979 1668248 23054 111913 2156115 1613458 1094852 688618 1840637 1466503 496133 39650 2173810 1892530 1538867 495181 1572703 35421 310610 633033 1023331 701899
48271,1098132 1284336 2021983 108702 1128220 964690 558586 391938 1641627 881430 70394 382740 849724 2235685 1697158 1960316 1430366 2058100 981546 76832 2088176 174021 1460581 426043 2119206 314113 1735840 1223261 2222204 838948 633157 449905 1725338 1065 429059 2236330 347377 2189727 1105665 346168 2221247 1990256 1459669 1378037 313931
49667,1765050 936204 997624 1302330 647417 1811349 54715 136623 1922507 86102 1723026 908541 262895 1132114 1483691 2209437 454790 2118385 1855325 1792259 1376818 1010505 1822721 972086 977869 533190 982785 2185612 1252479 1231121 2149537 470373 929825 47495 2256552 1890896 37246 1793141 397780 2082191 1042525 1168107 639206 877931 1427066 1513802 2028427 419798 816501 1777208 1529230 1632830 1701999 20748 376388 1405986 1000333 2073712 261075 585760 1146818 2035256 1969981 1960578 2223491 1342355 1763689 1631232 1596002 1958227 1946799 1568542 97909 260137 232283 2084082 509973 517713 1720255 1120884 44527 3783 1374938 1199173 1023691 82169 818206 730982 721843 21119 1515523 1136275 2123826 1185950 1420963 1620473 359504 747534 2223838 540959 1609920 923212 327468 2010532 12067 2199700 875977 900707 945082 2114734 890238 1519809 337864 184841 1745252 912990 525632 377178 1967976 1093688 680091 1632161 312405 264980 1795964 1699309 1072787 28726 180518 1361498 1261390 1431544 1139304 1368947 1720149 665274 1229525 409809 1095604 1383421 1394357 364105 1934227 1441793 2003564 1111728 1548339 1563584 1047858 2041399 250485 2223852 1061980 865125 80699 27735 1724960 1504815 1196826 893588 204997 1415837 2193064 809959 234361 2251494 1473525 1210045 1799617 1292873 1772048 148431 1535917 16133 980847 809433 1465919 1506605 1901108 1250513 980555 13345 654185 1926287 1735677 1069444 2000546 1414100 561424 245054 2050315 1845901 466705 719846 238780 929116 760670 2152849 814729 1104001 1701744 1984205 2077016 1715966 1263653 1961403 1602149 1604684 1989884 485536 83808 2018304 31206 471452 1701639
53232,134973 846279 2182817 1308604 1069844 1006823 2220600 1708545 550927 416698 52499
53546,1749472 635509 1519018 342925 1089891
54193,336330 1339451 1049892 1702804 115335 1182759 1822971 361759 1775232 1887993 1218785 1261998 1525884 1827457
55472,1078971 1060266 786870 544846 288430 1698561 2155857 156996 1748387 975433 1352228 963163 1697554 200918 2072329 453139 1676979 1188759 1995332 368327 738880 1533072 92650 1525050 981661 1517046 308175 1134653 1826645 587588 559776 232138 354173 2209704 138434 1956071 1123073 134697 1241629 335561 776599 1477393 1349412 897505 1355808 454243 2228030 17361 1772803 1815125 2038399 837360 920824 393454 1602426 835997 803104 1428205 1317519 1399406 1367497 1515044 11202 1366664 1673413 622834 776897 469743 1641150 1842035 1425956 1380118 422799 1682789 1652756
57198,1972414 934805 206158 305458 1690790 766207 146027 1392869 921204
57451,385955 1766217 1869921 746153 631315 2042411 478614
58609,395704 287053 514374 932459 324523 567989 815857 2032251 864324 423179 640834 2021144 1273038
61064,746800 2130760 551160 1041639 1074858 279685 959130 1956780 2091214 755182 2184630 2050000 1675975 1034842 584130 984038 496566 1465557 1772074 134307 2075002 1502263 1148629 565961 1295843 143951
62984,2248521 65501 1542586 358853 1210726 589321 323767 1345739 1423808 77274 1926166 1804732 432850 2232688 2147903 1699311 1304305 1514879 1401535 130112 995755 999211 62138 2062401 204531 1542763 1330683 794620 1623697 615926 1140592 629173 628586 614191 2237096 165351 1490095 1354952 1348410 1309805 1258404 1168906 567888 1009242 938884 418242 526406 2034939 1233619 1883810 452986 316282 2123749 1650258 1494324 621653 436903 1127084 875518 644802 1610740 1571576 2081944 1848846 673684 2058602 1425746 752081 901384 7694 708274 427191 332587 272790 210299 1988262 17240 169894 1653130 15533 1457155 1408384 1171898 1063899 2081382 1917068 36575 22245 1835622 1290378 1291998 978906 1689537 107189 2151004 1100907 135533
63141,214528 1218037
68442,1254384 810278 1373192 274626 1282045 2055801 210286 1569877 2122432 1996627 1082885 1753187 1425866 1141983 1140750
68676,1722176 1075218 902644 862059 288177 2108397 2075553 191887 1914015 1778680 1553313 1138260 380874 1114460 1792647 1350933 168632 503988 417384 553983 956984 298942 2037325 1163164 1379587 193345 1458433 909594 51213 2036999 1312214 1725673 1610168 1610440 1949905 1773881 1634808 659146 417263 1938143 17667 1462079 1439865 1356243 1067040 618179 432673 261358 1277972 1091672 351826 964232 1993375 14131 291538 2032555 1947185 903054 365443 2241982 209825 142728 1085231 863629 24020 972354 2076665 1886912 1281657 1027652 1051482 249506 830317 1454358 138789 2004095 656382 1038427 589390 304379 1867247 943292 856597 1267117 1094801 42108 1575126 343942 2135789 987485 2175732 326702 1552459 1232019 647855 2034893 1905456 1913430 640358 1007384 1668336 1178489 678942 304338 862902 1806838 204838 1723232
70311,2193762 1387164 594914 278945 1572872 1900560 1789018 1597169 1844708 634915
71221,1888630 1181738 1708272 649826 665014 1054673 1257102 1906331 299530 2146545 1489276
72384,885239 2193796 982810 69982 1756658 2228003 1178398 300244 2002545 715676 86576 435782 2097228 904269 1370074 1037542 2257331 2244968 525382 923067 2019615 2224260 1649373 1121350 1564994 28190 339600 1377948
74859,1887843 592046 852203 1947409 909362 488107 1489831 687725 1879774 2028109 1044426 710454 1485533 1261356 1819639 875731 1428726 1044183 245139 1909010 1775592 2172540 1371642 1762955 249005 2221657 1486393 524562 179245 1203866 1625277 1979144 878446 618621 2032968 230589 1835988 2127249 946604
76183,402770 1644332 302245 1120194 1827217 897189 2177953 581965 2006522 969053 293840 1055989 621378 920306 266909 1985404 701999 1856066 699867 590305 1580445 1673384 1533767 33337 1967485 1545486 875865 677842 250540 2045510 1737388 378637 1208075 823647 687447 629541 178436 488828 1309726 461152 1923883 1992939 2244642 1297022 15019 821196 776230 689286 662526 1596708 1646750 2156493 205760 261456 1223171 2061356 2087371 1091151 2088501 4296 2213046 1491580 1380782 572744 1117338 283577 82224 923316 493309 95829 580071 428194 213349 2107912 1908493 1759881 1511818 1071588 715397 1467922 1003743 179250 1494592 1152591 563641 699330 915084 730872 2150470 1829237 1678457 1473761 1252910 544476 1255255 862293 340057 111350 1089815 871610 661637 2083162 192259 1171420 1058483 210751 1071122 1519293 2186963 600486 574353 1173448 1586117 431532 951178 533867 2227722 1104791 1923729 2004751 1859689 830586 670717 612694 323062 219314 2073923 1933344 1899758 1456850 1390402 109706 801734 709343 2250826 1532220 1117241 1086352 1078165 1012067 1650757 168534 82280 1417677 628855 366664 1589083 475368 293911 210189 1143825 1072840 150038 2179981 2060837 1934563 1520793 1297144 1708440 988903 1236614 1859824 1930454 1412663 259499 839833
81218,787167 1505648 886912 1401865 1475219 637258 1865941 1969266 807864 621535 824722 466395 649796 592457 95529 1793149 2250175 1365511 17932 1454974 1498957 780397 356440 881304 1431769 1603776 59184 1694337 1589473 1197981 1900712 425633 243554 1049818 52219 1424386 634831 1030281 1917839 18269 1205332 1550254 364692 1563048 1224336 2010999 482493 1613170 597183 153509 1049853 218745 1512055 482870 1742238 1093923 1522755 314977 1704540 97038 1592225 1115400 800990 530771 357394 2215294 2179576 2101282 1529721 1515706 128055 1346680 435695 1200492 88721 988906 1509051 1509773 530096 1306486 446003 1242222 45630 1256127 185328 41810 10978 653869 208168 1027533 1450114 1712722 1991251 1499929 1281723 1304593 560046 980078 944014 642460 335623 314575 1953202 181437 1472794 685267 2026761 1635887 1616921 2038725 1295973 1057432 747483 1925574 257346 1987218 1427371 309901 944705 1379366 739268 539242 833021 1250517 1289243 1204367 1499307 111551 1309553 1960235 2105406 230118 1343126 1778357 313744 1668494 242280 1640611 1263337 870648 1190918 2120887 834717 38563 324255 2184861 2123008 2056193 2009926 1950183 1773850 1557867 1066445 1422829 1911856 941427 1182802 1568257 648003 70407 1439150 1463244 1467573 150561 1122016 642339 2209725 1089949 2160184 1179560 242855 521015 1098325 936172 780640 1609632 30403 52905 2024150 2045144 320276 157190 1516193 888208 287420 292121 1126344 864190 2232515 2172846 392778 896900 880981 1717889 703952 167099 369168 2083450 298407 1534192 1090219 674985 914843 832886 1614048 340515 1444648 1615828 594963 2094847 296749 502522 1756460 2168500 443842 353716 787527 691034 2258182 411001 137973 1533027 1340647 1940217 1706626 162949 2183322 1250789 1192002 2229445 2128596 659089 259660 1224344 1167330 237086 1544228 1247623 558443 376708 687423 1790355 1969644 121993 191213 184442 401171 1989542 1848071 2052042 947725 222304 376314 1632729 2239440 264827 2183875 94429 1591132 566974 2010381 206048 1520742 1916932 977803 751917 983455 1566217 1635686 422998 1877041 1522761 581075 217855 210140 1192271 397747 1690379 1677403 1735835 348544 258994 215343 1815580 839622 232644 1949467 1459996 1548832 1564457 677887 454132 2045644 1137384 1699566 1593180 1923630 678111 1324242 1492107 350102 1306490 2195335 1150383 1148545 588651 1279711 1929878 1903914 996532 418975 2023318 1729541 2029533 2255216 485151 455886 1042879 2145297 917654 638423 1599031 805906 1744581 87990 17082 1369137 1846792 1026523 676679
81405,2128211 5861 385814 2135831
83883,1592275 154904 988033 979020 1394629 686633 2141816 602664 1303865 861961 1278185 576293 1310594 1775979 541546 2057878 1668682 993092 522539 2143797 1573163 209626 1442933 468565 1547214 1877115 1532076 1406690 2038861
84662,165665 1858118 571832 1320354 2169395 649881 48759 1734049 1196580 2160067 2007534 1203321 595863 405986 1645830 1146340 235531 1642073 315530
86158,119330 415956 1440503 1019850 733318 971707 1219945 1682028 1656330 349852 1047122 1752118 1794770 208581 1889605 841990 1128162 1882707 224975 539183 2042695 325285 32035 255053 1996341 232473 184020 1863828
86266,494363 1269774 1859939 427777
86845,553449 767455 1259559 2196496 119646 1474683 864662 1076122 1976538 1763851 912730 1807093 1444387 2205488 1897108 66924 1349362 834753 505925 100168 557277 663687 1358512 53772 2156159 2003062 191587 1097067 1424550 1118574 1062288 1812469 2035866 758010 1458904 75377 63970 599510 555805 299689 46346 870257 2211159 1916167 146379 1038372 267516 1102404 69753 1122318 1644179 1302317 1113047 1368473 748296 498564 660744 1367721 1227538 177583 1424973 2212363 1863898 1155323 718570 491203 1322043 1149652 1086736 795189 399773 1872163 1952915 811840 693241 1482234 360584 2158159 632887 1145116 1119417 1101594 971937 1948631 1638662 1561536 1917423 210036 802463 267198 1992450 1128708 727812 261285 944680 525162 677970 381728 1424248 937925 1883729 1205386 1253648 1799548 533442 963766 723013 522934 22511 1951425 1894214 1847068 1458517 1173579 1148934 1412008 735416 1372171 52632 1771558 186232 1493733 1097199 1575680 1148350 1905569 862727 605877 1569125 1504028 1473485 575008 26266 2173270 2103076 632943 2162757 1043493 285634 2139274 1939455 1725102 1706533 1630917 1564219 353512 1948046 624515 201475 633535 678420 251041 1142841 1101480 1428450 985695 1214950 1177062 1295381 995385 832521 1702035 725355 1579480 108482 806098 2174389 880947 1905937 626860 742095 559093 522895 363220 148325 522448 711429 1878858 2027771 1037199 1004510 1687400 1276544 2043601 121134 1881652 1454200 1464858 527948 1385748 805243 1728892 1131977 1589740 968814 234482 832437 1236018 902427 2253987 454219 2020160 2194993 1728422 2154312 891180 451096 431827 1695482 1113398 1867482 968400 1020536 504237 1492724 452271 1291353 1761030 2067828 2070850 1411899 78161 1698231 606804 1666659 79973 374847 1326086 209188 828690 716621 603507 532573 525514 272102 2258077 2068399 1929561 1907442 1851374 1608730 1556655 1512277 1467323 1457573 1436616 1412879 1388443 130264 870902 1982219 1968002 1669860 1597755 1582509 1741375 1824858 152270 1367110 1966464 1098780 507513 351977 34309 363289 242499 2140548 2122831 2200762 1171737 423688 2129849 933942 1797592 1859328 110736 2027842 895357 769560 1898983 1257983 1065552 600516 1689050 619520 1828183 967680 1029085 932781 875778 814171 651830 337 2091615 492333 2062680 129006 1892150 2244671 2050570 1035548 2255112 886957 1777379 2050879 19113 1443122 815366 643264 738506 32618 2070762 2002001 906229 1185045 1472668 1953712 599587 523012 84551 2221069 1634186 1609875 1023847 1876389 948601 718663 104134 1625445 1479493 330617 217674 119054 1964686 1600303 395517 1779230 1087240 1678594 1932364 1195702 519265 2022287 848536 1721863 2010548 325230 1423185 1560660 1470448 1601000 648586 2127986 1304539 688428 351236 438057 508153 1158534 2059405 1657095 1421169 2086292 363277 735601 431446 2187734 1424181 1161502 1005940 239556 2185427 1609165 1172652 647216 1740760 1456862 1409659 1220585 839836 637056 1986493 1558199 1816673 1797046 1350733 1360033 1298179 89824 1963405 2200642 693113 1397172 480249 1796004 1120438 1893922 1499511 594461 2042191 1185029 95206 1899261 343971 518917 1420953 125553 1362958 1832524 454777 1097910 607817 895452 1453696 148927 937800 1746392 1162840 1035562 717212 1396891 1298495 1684391 1710924 414534
87120,524333 1557218
87934,1358542 1773302 2075495 42763 580976 1370222 1213397 1842666 1708358 1006803 1863600 421482 858945 1785035 1611047 1360352 713893 751152 1981595 241362
88969,1280237 1022306 1943414 1112655 540051
89502,1818617 1579271 527875 1564192 1125364 1787011 1472861 69342 627865 1903947 185430 1129163 1084478 2201385 176469 1756027 1173994 1855542 1116508 854429 1841150 1432775 94961 1330466 2239190 322316 1663976 2133334 1951363 639121 2077511 1874328 805184 491717 547812 775919 675069 461596 492191 1091416 1852463 1972583 878184 362742 2084053 1493012 2022521 732160 508917 1137926 2131697 2065514 709014 1687400 783688 2214026 603435 1821964 1165361 2081098 651562 2059777 253358 331644 792229 1471528 1764250 154751 983303 38113 581050 300035 2136236 278326 932754 979578 18048 1736183 975429 342086 1954636 1374960 774795 2015608 563493 1231478 377615 2111585 295077 1505857 680577 536483 2725 1413889 2225571 1422836 1978626 1942166 633716 2087621 37394 131673 1280598 421965 2019797 1112817 718006 27640 205240 1857355 1025855 206002 1637993 1740834 587488 1143377 2020729 327023 2146798 1481723 1182451 965975 97391 720230 237081 2126142 1482956 1166152 44929 1453140 1022973 2106272 1800823 1772361 2137975 1293040 1359998 442818 2092397 209690 1939170 126510 303677 2030054 1074071 499460 541815 564334 1576338 1634053 1315016 120956 2108853 928313 1831059 1003909 153186 1433567 1000862 1064655 68710 904244 923366 1596219
91290,1690770 1987502 1653492 1442229 1083689 1565429 558235 1473050 1298864 895106 440141 1777448 1783485 322407 311444 630484 1747821 213278 2013387 781421 1722558 1613640 2066223 1836308 1490629 235611 749558 139370 1588604 843004 1257246 1105834 1946627 1145936 1405743 1541652 1966382 394128 1466084 1124248 919430
91563,101197 48246 1880074 326329 488039 2226539 749807 1029390 1996260 1548193 1531509 515892 1748140 2035157 77002 2060777 774672 1955844 1490995 838344 2033291 1069777
