AuthorId,PaperIds
28219,1835483 83820 623567 1025108 631751 586226 1652378 5770 602134 1890179 1456144 109827 1791923 1588027 1680681 680300 167565 330872 1955611 1931375 1325050 1422005 774485 627675 1399749 1144676 1220941 68017 1464976 1902112 1150031 780897 383133 2060242 303593 1116196 1706816 897275 2184495 82050 5120 335385 1731420 487655 1581445 447407 128718 660242 1852837 1594284 654955 1481346 665753 647888 401615 333598 2247914 186104 1696145 1637736 1084963 1078812 1862163 1703055
29128,921604 315629 2196786 2095139 703337 1860108 657946 618851 1174507 601667 1769412 2178958 110647 1137717 642811 1235232 1927641 1380889 223276 804653 1668715 1635071 648074
34494,803164 91967 560590 259341 1063907 1206531 968173 846983 1076624 712201 1524512 1397825 1750762 1910875 707534 1356744 1116725 1014168 1784487 472573 159091 1320542 353064 1096538 1006766 809480 997090 804003 549068 2047860 1536613 728621 629989 462095 1719679
34496,1638932 888479 266856 1429443 1359075 2253773 1363327 62917 2169307 2130364 858967 632352 161413
36062,2166942 646637 448872 239616 924384 82450 471502 318438 1579310 1225907 274016 1809858 1481448 1314077 1150479 1096144 100193 100084 88304 870955 581437 461765 384055 2257551 1895803 1765448 1488418 1037188 1644154 921400 910628 704914 1895472 2251014 1975276 1411362 2084437 1958799 292891 96930 1051950 1374008 1168546 1098015 1007492 52206 400327 2120779 1475139 1257199 12362 1894316 710159 231435 1070290 822364 2254989 1938337 972530 611971 1760287 1627429 1884507 605243 1393734 105792 916143 1528118 1791107 2030363 1520105 1658764 1346661 914058 2129732 280324 253150 1053515 869744 111433 1205019 1148170 1135619 1152288 1755021 1227183 946260 838672 1770228 899789 881018 830033 741657 691018 2257205 2243971 2179156 2011689 1975664 169846 1561467 1561450 1537633 1260867 1107923 838367 1065957 394413 2143817 1296714 709071 667744 630759 319858 2258994 2009413 1465493 1293320 957237 1805494 1765108 1566501 1178094 1994278 1501169 993804 1696591 939209 1985804 183182 1291513 1033927 57030 2218065 1425834 2169470 100646 1488609 1229421 1302514
39768,556341 8641 885347 5505 93488 539687 216047 1367227 547614 200508 1430807 825836 432897 1942840 154803 551615 1730752 1592066 2185775 2236084 2112139 162121 1494469 589984 871837 1399457 1527646 2126514 1123455 206613 1382763 2182654 818472 1595095 918619 312197 28045 1229328 1219316 1502430 423743 1240968 115843 947393 766030 2175268 1845192 958934 2126402 783061 1751703 523900 1406329 1102370 1975573 1428199 1559005 1771946 872311 758183 1036289 405042 2139326 156198 429315 367476 1124811 1884083 1396244 1347552 1069237 1156204 511397 1937541 1859302 68023 1802369 452266 2208909 1972254 1466535 879373 711258 618452 1498743 1114602 2059764 1489965 553353 370220 1195190 648483 385658 1754413 155087 928356 710951 730365 1628319 1285995 100673 331742 2232604 2106793 494957 922526 2050669 1289447 1235441 1974886 1984723 1466741 1133985 1245793 1061105 217454 1762264 223129 1902374 322704 1157824
39798,1785282 1372592 1906933 519981 376339 2246046 2153956 2087449 1885187 18672 1581995 666223 2139329 1075626 2056173 1892653 1472026 2052980 530891 2104288 729457 854512 1288620 510673 1503521 594947 544441 2196869 1994858 1929774 1788489 1380258 1122961 729571 115064 1054247 1610722 374468
40047,848122 847322 2171272 1116160 1914286 1133541 1012865 1738143 1141560 709733 2101374 945776 324681 2039247 1152800 1815196 1099951 1045548 188576 2230154 2115497 1530502 1289425 788435 1337919 42018 627854 258552 355196 238939
41009,2038704 2097253 1503866 261035 863425 2124527 1029758 1375484 376081 1225680 915032 428606 2034501 2228833 199656 114875 1492021 336248 643702 1698249 1308254 1474631 246701 1934756 1531457 84587 656419 2234486 637278 1819448 1592115 1138474 926841 827041 330114 2080354 1994425 1956351 1573546 644357 56140 1862142 1258284 253685 1839925 2181493 1398925 2058482 2026989 1357171 1176104 129720
42126,347427 1220955 791236 660979 1933559 776187 386358 785820 1173255
43172,814654 433659 356658 1849015 127095 1217745 406620 1876696 1247158 1296109 566072 537652 1521830 1508621 1930617 1266800 2177399 1155926
45187,1409696 2202633 2041981 1130150 443914 1725516 1831888
45333,807868 940748 1679112 1232699 2138460 745629 727364 1378776 200484 1878978 1813947 1400665
46066,617071 45403 1197910 191453 1283775 676015 2095007 2094390 1846156 1365765 586968 416649 1282427 634692 946806 903284 85243 407548 1157255 1082619 721900 2110965 2041368 1897513 1863185 1434510 897475 1949698 159023 1589028 1551780 1723942 1674171 737082 464803 364532 202418 29428 976074 1782570 804918 812130 1538056 720189 1966185 183262 1515709 394747 399845 1984071 741938 2158522 12403 1224625 2109319 1872215 1292754 395019 2054486 1966819 1902541
47017,1097677 974717 545532 1481131 148837 259806 1438593 1288246 1162111 817043 1459573 309280 1554996 1548256 31966 327016 1534759 1142699 917714 230362 1631163 1132453 2250379 2012471 1991326 195544 1923559 1848939 1307395 896957 1418396 1224717 1697978 358766 299094 1723413 1562660 2008934 1312807 93065 795668 617674 2067876 1582820 73200 669425 382268 1436180 1314999 974997 2248479 113469 904968 877613 802514 539979 249794 1601840 1207842 659438 2091331 1180297 564997 1965004 205691 1984291 1354570 469963 977325 361131 1945466 1690779 15104 1456402 1126668 842662 810860 2246471 2136502 2012652 1659842 616979 367143 959709 143535 702336 280536 2069505 20013 909199 747635 5900 402449 372684 185854 1174459 1523202 1450841 1298547 857876 2117035 479980 1882724 1185300 760332 68419 1946327 855071 1996632 1633627 456193 26035 2100989 1920929 1419410 1235731 75376 560441 439107 962323 162975 1587962 1034309 99719 2199293 825353 796552 1656243 1313701 1184789 1054552
47369,1863871 1710955 1235766 99953 249881 589471 420376 2220329 719123 29415 201550 1985178 1242911 758878 639550 1621548 2237791 2036384 557516 1880847 1189910 380110 705880 1123071 102351 393938 662139 516439 340409 1042370 1268774 773117 693443 2090318 1988509 1457310 955542 1426151 1060942 689535 231443 2209103 1637719 615483 212672 1760521 263697 356551 1541654 32850 510797 251616 1919654 1716677 1689876 1282435 718459 1140341 1005133 1840637 1633959 1572703 495181 983165 1743926 310610 2189979 2090394 1273895 688618 496133 39650 291513 2173810 213374 1892530 1761571 1575310 1538867 1466503 1056758 539078 1668248 701899 633033 1023331 194000 479323 35421 2156115 1850227 1613458 1094852 2225991 1373174 522373 1374442 111913 2019794 545837 1324833 528316 23054
48271,1735840 981546 2221247 1725338 1065 633157 1460581 881430 849724 76832 449905 347377 346168 314113 2235685 2088176 1990256 2119206 1697158 429059 391938 2236330 1459669 174021 1223261 1105665 1641627 70394 2189727 1430366 1128220 1098132 382740 2222204 2058100 1378037 838948 2021983 964690 1284336 426043 1960316 108702 558586 313931
49667,561424 466705 364105 232283 2084082 1735677 1535917 1420963 13345 1136275 1120884 747534 719846 3783 260137 2152849 1720255 1515523 82169 760670 245054 2003564 12067 525632 1010505 730982 721843 44527 21119 2050315 2000546 1845901 1374938 1199173 977869 454790 397780 234361 2251494 2082191 204997 1563584 1504815 1292873 1047858 238780 1414100 1069444 980555 818206 517713 509973 1023691 47495 533190 1745252 1376818 1061980 809959 261075 184841 1777208 1772048 1720149 1252479 312405 1795964 1261390 665274 2028427 1473525 1229525 929825 264980 2256552 1855325 1792259 1168107 900707 2114734 1822721 1632161 1361498 80699 809433 1415837 97909 1632830 997624 262895 2073712 1922507 1811349 1723026 1699309 1483691 1427066 1394357 180518 1765050 1724960 148431 1210045 1139304 647417 2223838 1441793 1368947 1405986 639206 2185612 1890896 1506605 680091 20748 1513802 28726 2193064 1969981 1960578 1934227 1701999 1631232 1548339 1231121 1111728 1093688 893588 654185 2223491 2199700 1342355 409809 1967976 337864 1793141 1763689 540959 972086 982785 2123826 2035256 1196826 1042525 936204 470373 419798 1958227 1185950 877931 1926287 1609920 86102 1901108 980847 890238 1465919 1250513 250485 2223852 816501 1302330 945082 875977 1000333 376388 2041399 1519809 16133 912990 2010532 1620473 1596002 1431544 2118385 1568542 585760 1132114 929116 908541 377178 37246 359504 27735 2209437 2149537 1946799 1529230 136623 1146818 1095604 923212 865125 1383421 54715 327468 1799617 1072787 1984205 1701744 814729 1104001 1989884 485536 471452 2018304 83808 31206 2077016 1715966 1701639 1263653 1961403 1602149 1604684
53232,134973 1006823 550927 1308604 1069844 416698 846279 2182817 52499 2220600 1708545
53546,1749472 635509 1519018 1089891 342925
54193,336330 1822971 1702804 1339451 1182759 115335 1049892 1525884 1827457 361759 1775232 1887993 1261998 1218785
55472,335561 1352228 1078971 1060266 1698561 288430 2155857 138434 920824 156996 2072329 1123073 963163 837360 738880 1399406 776599 232138 1533072 1515044 134697 803104 1366664 544846 1349412 2038399 1676979 1134653 17361 1367497 1995332 975433 1477393 1826645 1602426 786870 559776 1956071 2228030 981661 587588 454243 308175 2209704 1525050 1517046 1428205 1317519 368327 1815125 1697554 897505 1188759 11202 1241629 1355808 393454 835997 1772803 1748387 354173 200918 92650 453139 1673413 1641150 1842035 1652756 776897 469743 1425956 1380118 422799 1682789 622834
57198,1972414 934805 1690790 921204 1392869 305458 146027 206158 766207
57451,631315 746153 1869921 1766217 385955 2042411 478614
58609,815857 287053 567989 514374 932459 395704 324523 864324 423179 2021144 1273038 2032251 640834
61064,551160 279685 1074858 746800 1041639 2130760 584130 2075002 1295843 1465557 134307 1502263 755182 984038 496566 1148629 959130 565961 2184630 2050000 1034842 1772074 2091214 1675975 1956780 143951
62984,2081944 432850 1848846 1009242 65501 1542586 1425746 1210726 1514879 875518 1571576 1345739 794620 165351 1258404 1168906 589321 567888 358853 323767 1610740 938884 1423808 436903 1330683 1140592 1917068 1699311 17240 15533 1348410 1304305 7694 621653 36575 2123749 210299 1063899 999211 978906 901384 708274 629173 628586 62138 615926 614191 452986 427191 332587 316282 272790 2237096 22245 2147903 2062401 204531 1988262 1835622 169894 1689537 1653130 1650258 1623697 1542763 1494324 1490095 1457155 1408384 1354952 1309805 1290378 1233619 1171898 1127084 644802 2248521 2232688 752081 526406 1401535 1883810 1291998 418242 673684 2081382 130112 77274 2034939 1804732 2058602 1926166 995755 2151004 1100907 135533 107189
63141,214528 1218037
68442,2122432 2055801 1254384 810278 210286 1569877 1425866 1373192 274626 1753187 1282045 1082885 1996627 1140750 1141983
68676,902644 1075218 380874 291538 2032555 1792647 1725673 1610168 863629 553983 168632 1350933 1114460 830317 972354 51213 1281657 1993375 2036999 1886912 1027652 1454358 138789 24020 1458433 1610440 1462079 1067040 909594 1312214 1949905 1773881 1634808 964232 2076665 956984 903054 862059 659146 365443 298942 249506 2241982 209825 2075553 1938143 17667 142728 1379587 1085231 193345 1051482 503988 417384 417263 288177 2108397 191887 1722176 1553313 1356243 618179 432673 351826 1947185 1778680 1277972 1163164 1091672 1914015 261358 14131 2037325 1439865 1138260 2004095 1806838 1038427 943292 589390 326702 304379 1905456 1867247 1552459 1267117 1232019 1178489 1094801 856597 640358 1007384 647855 204838 1723232 304338 862902 1913430 678942 42108 343942 1575126 2175732 2135789 987485 656382 2034893 1668336
70311,1900560 594914 2193762 1789018 1387164 278945 1597169 1844708 1572872 634915
71221,649826 1906331 1708272 1054673 665014 299530 1888630 1181738 1257102 2146545 1489276
72384,715676 1121350 1564994 923067 300244 2224260 1649373 885239 2002545 1756658 904269 86576 435782 2244968 2019615 1370074 1178398 2097228 525382 982810 69982 2257331 339600 28190 2228003 2193796 1037542 1377948
74859,1485533 179245 710454 1044426 875731 249005 1486393 1428726 2221657 524562 909362 488107 1909010 1819639 1775592 1489831 1044183 245139 1261356 687725 2028109 1879774 852203 592046 2172540 1947409 1887843 1762955 1371642 2032968 1625277 1979144 1203866 2127249 946604 1835988 230589 878446 618621
76183,402770 1644332 969053 1208075 875865 699867 590305 33337 250540 1992939 1737388 1673384 1297022 1223171 920306 488828 461152 293840 266909 2213046 2061356 205760 2006522 1923883 1380782 1055989 821196 776230 689286 261456 1533767 2045510 1646750 677842 662526 1545486 2244642 1580445 1985404 378637 1967485 572744 1596708 1309726 1117338 621378 4296 2177953 2088501 2087371 1827217 823647 687447 581965 302245 178436 1091151 1856066 1491580 1120194 701999 897189 629541 2156493 15019 839833 259499 988903 915084 730872 709343 670717 661637 366664 323062 2083162 2073923 1908493 1899758 1829237 1678457 1589083 1532220 1252910 1086352 1071588 715397 1467922 533867 2150470 179250 1456850 95829 628855 213349 2107912 1078165 82224 340057 210751 1519293 1058483 1003743 600486 192259 1494592 2060837 1520793 871610 801734 580071 574353 428194 2250826 2227722 2179981 1859689 1511818 1390402 1173448 1171420 111350 923316 493309 1152591 951178 109706 830586 475368 219314 1933344 1759881 1473761 1117241 1104791 1012067 612694 1923729 1586117 1236614 1072840 1708440 699330 544476 283577 862293 210189 2004751 1930454 1859824 1143825 1071122 1255255 1934563 150038 1089815 563641 82280 1417677 1297144 293911 168534 1650757 2186963 431532 1412663
81218,787167 807864 2250175 1969266 637258 592457 17932 1475219 1865941 1793149 1365511 824722 1505648 466395 886912 649796 1454974 1401865 95529 621535 2160184 996532 418975 376708 2023318 1729541 1093923 357394 243554 1499929 1499307 1289243 1049818 485151 558443 1179560 1744581 1304593 320276 17082 157190 1042879 977803 217855 2172846 210140 1192271 941427 502522 340515 257346 1427371 1640611 2101282 97038 242280 2026761 1987218 1960235 1635887 1616921 1592225 153509 1509773 1115400 38563 896900 642460 356440 335623 324255 314575 2215294 2123008 2056193 2009926 1950183 181437 1773850 1472794 128055 1066445 1953202 2179576 1568257 1340647 917654 1182802 944014 834717 2184861 1557867 1529721 446003 482870 988906 780397 52219 435695 425633 41810 314977 230118 218745 1704540 1668494 1613170 1591132 1589473 1306486 1281723 1263337 1167330 703952 2010381 185328 1242222 678111 638423 455886 411001 313744 264827 2195335 1900712 121993 1089949 1512055 980078 2010999 1533027 1515706 653869 597183 530771 45630 1923630 1742238 1712722 1603776 1498957 1346680 1309553 1200492 1197981 1049853 521015 88721 2128596 1550254 1224344 1192002 936172 259660 208168 1027533 1250517 634831 1564457 787527 780640 298407 1609632 1534192 1090219 59184 983455 833021 454132 677887 1150383 353716 839622 232644 2045644 1949467 1877041 1522761 1459996 1137384 880981 747483 369168 1717889 1148545 2024150 914843 1940217 1706626 1925574 364692 1563048 594963 350102 296749 292121 2094847 2083450 150561 1295973 1250789 1247623 52905 2229445 1614048 674985 242855 2120887 167099 348544 222304 691034 1846792 1516193 676679 642339 397747 258994 237086 215343 2029533 1911856 1903914 1815580 1690379 1677403 1593180 832886 1256127 588651 2145297 1098325 1279711 1205332 947725 2239440 18269 1544228 111551 1030281 94429 888208 539242 287420 2258182 864190 70407 685267 659089 401171 2232515 1790355 1122016 566974 2168500 881304 530096 392778 2183875 1548832 870648 751917 376314 30403 2255216 2209725 1778357 1699566 1635686 1632729 1599031 1444648 137973 1369137 1306490 1126344 1848071 1615828 1379366 687423 2045144 1450114 1439150 206048 87990 805906 739268 648003 581075 482493 443842 422998 309901 2183322 2105406 2038725 1991251 1917839 1916932 191213 184442 1735835 1694337 1566217 1522755 1520742 1509051 1492107 1467573 1431769 1424386 1343126 1324242 1057432 1026523 944705 800990 2052042 1989542 1929878 162949 1463244 1190918 1204367 560046 1969644 1756460 1224336 10978 1422829
81405,5861 2128211 385814 2135831
83883,602664 2143797 2057878 541546 1547214 2141816 1310594 1573163 993092 988033 979020 686633 576293 522539 468565 209626 1775979 1668682 1592275 154904 1442933 1394629 1303865 1278185 861961 2038861 1877115 1532076 1406690
84662,165665 649881 405986 2160067 1196580 1320354 2169395 1734049 1645830 1146340 571832 595863 48759 315530 235531 2007534 1858118 1642073 1203321
86158,325285 208581 1794770 119330 1128162 415956 1656330 1440503 1219945 224975 349852 1682028 1019850 841990 971707 733318 539183 2042695 1889605 1752118 1882707 1047122 1996341 184020 32035 255053 232473 1863828
86266,494363 427777 1859939 1269774
86845,727812 1948631 1638662 834753 66924 53772 971937 2205488 191587 1149652 1561536 491203 1086736 663687 360584 1863898 1155323 693241 553449 802463 767455 2212363 1424550 811840 177583 1482234 1119417 1916167 2196496 119646 1076122 1644179 505925 2156159 2003062 1322043 1097067 100168 498564 1368473 870257 267516 267198 2211159 146379 1145116 1113047 1101594 1302317 1227538 1367721 1444387 660744 1872163 1349362 1122318 1062288 1038372 2035866 912730 1807093 758010 1952915 1259559 69753 299689 2158159 1358512 1118574 1897108 748296 1458904 632887 557277 1917423 718570 1763851 864662 210036 1992450 1128708 46346 1812469 1424973 1102404 63970 599510 555805 75377 399773 1976538 1474683 795189 285634 2139274 1939455 414534 1725102 1564219 1436616 607817 1706533 1630917 525514 272102 2258077 1929561 1608730 1173579 1851374 1710924 1512277 1412879 1556655 1457573 363220 1951425 828690 1467323 130264 1185029 1148934 716621 603507 2068399 1907442 870902 559093 363289 330617 2122831 1695482 1473485 963766 932781 875778 814171 723013 522934 522895 423688 1982219 1894214 1669860 1504028 1458517 1424248 1832524 1172652 337 1684391 742095 651830 431827 2140548 1968002 1847068 1113398 533442 1097199 937925 806098 718663 626860 507513 2255112 1932364 1883729 1881652 186232 1799548 1472668 1412008 1409659 1098780 532573 1388443 880947 1214950 1177062 1589740 22511 2086292 1161502 1087240 1020536 1569125 209188 1828183 1824858 1698231 52632 1420953 1746392 242499 2129849 1597755 1582509 148325 805243 717212 677970 633535 508153 2253987 2221069 2062680 1609875 1205386 523012 1023847 995385 944680 525162 832521 2091615 1666659 735601 688428 454219 438057 351236 26266 234482 2020160 1464858 1360033 1728422 1411899 152270 619520 95206 948601 895357 769560 711429 678420 605877 599587 454777 34309 261285 2194993 2043601 2042191 2027771 2010548 1986493 1963405 19113 1905937 1867482 1777379 1761030 1657095 1601000 1575680 1470448 1454200 1428450 1253648 1220585 1195702 933942 79973 648586 600516 492333 2050570 1797592 1350733 129006 1035562 78161 725355 606804 815366 643264 527948 504237 1966464 1898983 1876389 1859328 575008 1579480 125553 1236018 738506 594461 32618 251041 2244671 2022287 1634186 1142841 1101480 2067828 1779230 1148350 239556 1326086 968814 891180 1899261 148927 967680 832437 624515 452271 201475 1728892 1424181 1423185 1396891 1276544 1131977 647216 522448 381728 2059405 1740760 1456862 217674 1741375 1037199 985695 902427 839836 363277 2200642 2070850 1964686 1689050 1479493 1385748 1304539 1298495 968400 89824 848536 632943 431446 395517 2200762 2174389 2162757 2127986 2027842 1878858 1797046 1702035 1687400 1625445 1493733 1453696 1397172 1291353 1257983 1171737 1035548 906229 1558199 1185045 637056 519265 2185427 121134 1097910 108482 451096 1905569 1421169 1678594 1158534 862727 2173270 2154312 2050879 2002001 1893922 1816673 1600303 1367110 1362958 1298179 1295381 1162840 1043493 1004510 937800 895452 886957 84551 735416 693113 518917 480249 374847 353512 351977 343971 325230 2187734 2103076 2070762 1953712 1948046 1892150 1796004 1771558 1721863 1609165 1560660 1499511 1492724 1443122 1372171 119054 1120438 110736 1065552 104134 1029085 1005940
87120,524333 1557218
87934,42763 1358542 2075495 580976 1773302 858945 1213397 1370222 1006803 1708358 1785035 241362 1842666 421482 1863600 1611047 751152 713893 1981595 1360352
88969,1280237 1943414 1112655 1022306 540051
89502,775919 2077511 1493012 2133334 1818617 1663976 878184 2084053 1579271 1472861 1330466 732160 675069 639121 508917 2239190 1874328 185430 1841150 176469 1756027 1432775 1129163 1091416 1084478 94961 854429 805184 527875 2022521 1972583 1564192 1125364 322316 627865 461596 362742 1903947 1173994 547812 1787011 1951363 2201385 1855542 69342 492191 491717 1852463 1116508 563493 38113 1481723 1074071 1025855 2146798 718006 2092397 327023 2030054 1231478 1182451 44929 2725 1576338 1413889 1022973 680577 1453140 536483 377615 27640 2137975 205240 18048 1736183 1293040 2020729 2019797 1857355 709014 1471528 499460 1315016 1433567 237081 2126142 1165361 965975 1772361 278326 2059777 720230 1821964 1505857 1166152 587488 1482956 1064655 928313 68710 209690 206002 1831059 1359998 1003909 1000862 975429 442818 2108853 1939170 1764250 1422836 126510 923366 1596219 774795 37394 2225571 131673 979578 1954636 1942166 120956 2214026 2131697 2081098 1978626 792229 295077 2136236 932754 603435 300035 2106272 1374960 97391 783688 581050 541815 421965 2111585 2087621 1740834 1687400 154751 1143377 1112817 651562 564334 303677 253358 2065514 153186 633716 342086 904244 1800823 1637993 1634053 1280598 983303 331644 2015608 1137926
91290,311444 1783485 322407 1653492 2066223 1836308 2013387 630484 1747821 1722558 1613640 1987502 781421 1777448 1565429 440141 1473050 1083689 213278 1298864 895106 1690770 1442229 558235 139370 1588604 843004 1541652 1490629 1105834 749558 235611 1405743 1124248 919430 394128 1946627 1966382 1466084 1257246 1145936
91563,1548193 326329 1029390 101197 749807 2226539 1996260 1880074 48246 1531509 515892 488039 1955844 1748140 77002 2060777 2035157 774672 838344 1490995 2033291 1069777
