AuthorId,PaperIds
28219,83820 602134 1890179 623567 1144676 1025108 5770 1220941 1835483 1588027 109827 774485 1931375 1791923 631751 586226 1652378 1456144 680300 167565 1325050 330872 1422005 1399749 1955611 1680681 627675 897275 335385 303593 1902112 1116196 82050 1150031 128718 1731420 1581445 487655 447407 5120 2184495 1703055 654955 333598 1078812 660242 1852837 1862163 2060242 1706816 401615 647888 780897 383133 68017 1464976 2247914 1594284 1084963 186104 1696145 1481346 665753 1637736
29128,657946 2178958 618851 1860108 921604 703337 1137717 642811 110647 1769412 1174507 315629 2095139 2196786 601667 1235232 1927641 223276 1380889 1668715 1635071 804653 648074
34494,712201 968173 91967 560590 259341 1063907 1524512 1076624 846983 1206531 803164 1116725 1356744 1014168 809480 1910875 1750762 707534 1397825 997090 549068 1320542 1006766 804003 472573 2047860 1784487 1536613 353064 1096538 728621 1719679 159091 462095 629989
34496,1363327 2253773 1638932 266856 888479 62917 2130364 2169307 1429443 1359075 161413 858967 632352
36062,646637 2166942 1528118 318438 2251014 1809858 1314077 1096144 1051950 280324 1135619 231435 400327 605243 1760287 292891 1884507 1152288 1481448 274016 100193 2084437 704914 1975276 1895472 2030363 1765448 100084 1520105 1053515 96930 1205019 1894316 1411362 2254989 1037188 1098015 1225907 1627429 2257551 1658764 1755021 916143 924384 710159 88304 581437 461765 1488418 105792 910628 972530 111433 914058 822364 52206 2129732 2120779 1938337 1475139 1257199 12362 611971 921400 870955 384055 1958799 1895803 1644154 1579310 1150479 1374008 1168546 1007492 1393734 1070290 82450 471502 448872 239616 1791107 1227183 946260 869744 253150 1346661 1148170 1302514 899789 1566501 691018 1770228 2243971 838672 881018 2179156 1561467 1107923 1975664 1561450 100646 1260867 2257205 741657 169846 1537633 1488609 830033 1229421 939209 2218065 2169470 183182 1425834 709071 630759 2258994 2143817 2009413 1805494 1296714 1293320 1178094 957237 993804 57030 1985804 1696591 1033927 838367 394413 1994278 1765108 1065957 319858 1465493 2011689 1291513 1501169 667744
39768,1845192 93488 547614 200508 8641 5505 206613 1382763 1123455 556341 2185775 405042 154803 429315 2112139 551615 162121 1494469 1430807 216047 1592066 1527646 1399457 885347 1771946 589984 1730752 1502430 115843 1942840 2126514 1595095 2236084 825836 432897 871837 539687 1367227 818472 1428199 1559005 1036289 2126402 423743 1240968 783061 766030 2139326 156198 947393 2182654 523900 312197 1229328 1219316 28045 367476 758183 872311 1751703 2175268 1975573 918619 958934 1406329 1102370 68023 1859302 511397 1937541 2050669 1156204 1069237 1396244 1884083 385658 2208909 1802369 1347552 1124811 710951 928356 1754413 1628319 1245793 1972254 1466535 1498743 922526 1289447 1061105 155087 1235441 730365 711258 2106793 2232604 1466741 879373 452266 1114602 1133985 322704 100673 370220 1489965 648483 618452 1974886 331742 553353 1195190 1762264 1285995 2059764 217454 494957 223129 1157824 1902374 1984723
39798,376339 1885187 1785282 2246046 2087449 18672 2153956 1906933 519981 1581995 666223 1372592 1892653 2139329 2056173 1472026 1075626 544441 115064 594947 2196869 1994858 1054247 2104288 530891 1929774 854512 1380258 1788489 1122961 1288620 729457 729571 2052980 510673 374468 1503521 1610722
40047,1099951 709733 1133541 847322 1152800 2171272 1116160 1914286 2101374 1738143 1141560 1012865 324681 2039247 848122 945776 188576 1815196 1045548 2115497 1530502 2230154 1289425 788435 1337919 627854 355196 258552 238939 42018
41009,1492021 114875 2034501 1503866 1698249 199656 2097253 863425 2124527 1029758 637278 330114 2234486 1819448 2080354 1862142 1225680 84587 1531457 1138474 1474631 1308254 656419 246701 643702 336248 428606 1994425 1956351 926841 827041 1573546 1592115 2038704 1375484 915032 261035 376081 2228833 644357 1934756 1258284 56140 253685 1839925 1398925 2181493 2026989 1357171 2058482 129720 1176104
42126,347427 1220955 660979 791236 1933559 386358 776187 785820 1173255
43172,1296109 433659 356658 1247158 1849015 127095 1876696 406620 1217745 814654 1508621 2177399 1155926 566072 537652 1266800 1521830 1930617
45187,2202633 1831888 1409696 443914 1725516 1130150 2041981
45333,2138460 745629 1679112 727364 1378776 1232699 940748 807868 200484 1878978 1813947 1400665
46066,2041368 617071 45403 721900 1365765 1283775 1897513 1434510 1863185 2110965 634692 946806 2095007 1846156 1282427 676015 2094390 416649 1082619 1197910 586968 191453 407548 903284 85243 1157255 1589028 741938 1674171 1949698 1723942 399845 159023 812130 1984071 1224625 1551780 1538056 394747 976074 1782570 804918 2158522 29428 897475 737082 12403 364532 464803 202418 2109319 2054486 395019 1966819 1515709 183262 1292754 720189 1872215 1902541 1966185
47017,817043 2008934 327016 1923559 259806 1848939 917714 195544 73200 205691 113469 1132453 1534759 1142699 977325 802514 249794 31966 974717 545532 1481131 1312807 1097677 904968 1984291 1436180 877613 669425 1438593 2012471 1307395 1548256 1633627 162975 382268 280536 1631163 1459573 2069505 1207842 1418396 1354570 309280 1554996 93065 148837 1523202 1450841 896957 825353 15104 539979 702336 1601840 469963 361131 358766 1945466 1991326 1288246 747635 616979 456193 99719 1456402 1298547 1920929 26035 842662 439107 1054552 855071 68419 1314999 1723413 1224717 230362 760332 1562660 1697978 617674 20013 1419410 1946327 962323 1313701 1162111 479980 402449 372684 1882724 2250379 1965004 5900 75376 299094 560441 1587962 1184789 1126668 1185300 909199 1656243 1034309 2199293 796552 1180297 659438 2246471 2012652 143535 1996632 1659842 564997 959709 810860 2136502 1690779 1582820 2248479 2091331 185854 1174459 857876 367143 2100989 2067876 1235731 795668 974997 2117035
47369,393938 380110 263697 1919654 589471 1282435 2036384 1716677 1863871 1621548 32850 356551 201550 1710955 29415 510797 693443 1123071 99953 955542 1189910 2090318 719123 102351 1689876 557516 1005133 1426151 231443 249881 773117 615483 639550 689535 2237791 1988509 705880 662139 1235766 1541654 1268774 516439 1457310 2209103 758878 1060942 1140341 1042370 251616 1985178 1242911 340409 420376 2220329 1760521 1880847 718459 1637719 212672 1575310 539078 1373174 1668248 1743926 983165 479323 2189979 2156115 2090394 2225991 194000 310610 1613458 1094852 1572703 1273895 496133 39650 2173810 1892530 1538867 688618 1840637 1466503 495181 1761571 1850227 35421 1633959 291513 213374 1056758 545837 633033 1023331 1324833 701899 2019794 1374442 23054 528316 522373 111913
48271,391938 2222204 314113 1735840 1223261 1284336 2058100 70394 429059 1378037 1459669 2189727 964690 2236330 838948 2119206 1641627 382740 981546 449905 1065 1725338 174021 1098132 2088176 76832 633157 1430366 108702 1460581 426043 2021983 2235685 558586 347377 849724 1697158 1128220 346168 1105665 1990256 2221247 1960316 881430 313931
49667,747534 585760 359504 517713 364105 12067 1535917 13345 2084082 980555 260137 232283 1735677 1069444 1720255 730982 1414100 760670 1515523 1745252 238780 509973 2152849 466705 1010505 21119 82169 719846 561424 1199173 1120884 1845901 44527 245054 1420963 28726 2000546 1023691 2223838 3783 1374938 184841 533190 721843 1136275 818206 2050315 2003564 47495 1376818 1361498 997624 454790 977869 1792259 647417 945082 2114734 234361 1793141 2251494 397780 2082191 1563584 337864 264980 1047858 1699309 1427066 312405 1720149 1261390 1483691 1292873 204997 1855325 1795964 929825 900707 1302330 1504815 2199700 540959 1609920 525632 409809 1967976 1772048 86102 261075 1168107 1960578 2118385 2073712 2256552 923212 1519809 936204 419798 2010532 1723026 875977 1394357 1922507 1093688 1822721 912990 1631232 1777208 470373 37246 327468 1229525 80699 809959 1252479 1969981 1763689 890238 1111728 1473525 2149537 1196826 2209437 1811349 1765050 2035256 2223852 1095604 1934227 2041399 54715 1072787 2123826 1632161 1890896 1548339 2185612 1139304 972086 1132114 97909 1415837 982785 809433 377178 1061980 180518 1513802 1701999 1405986 1042525 20748 1724960 2193064 639206 665274 1441793 1368947 893588 816501 250485 1901108 1210045 1926287 1632830 980847 1465919 1250513 376388 680091 148431 2223491 1185950 1958227 1342355 262895 2028427 1231121 877931 654185 1506605 908541 1799617 1383421 1568542 865125 1529230 16133 27735 136623 1431544 929116 1946799 1620473 1596002 1000333 1146818 814729 1104001 1701744 1984205 1989884 485536 1961403 1602149 2018304 471452 2077016 1715966 1604684 83808 31206 1263653 1701639
53232,134973 846279 2182817 1308604 1069844 2220600 1708545 1006823 416698 52499 550927
53546,1749472 635509 1519018 342925 1089891
54193,1049892 336330 1702804 115335 1182759 1339451 1822971 361759 1261998 1218785 1525884 1887993 1775232 1827457
55472,354173 2209704 1525050 138434 335561 288430 1123073 1349412 975433 2072329 920824 1698561 2155857 786870 1602426 1533072 1352228 559776 1676979 1956071 1477393 837360 1815125 393454 1060266 544846 776599 134697 1241629 963163 1367497 738880 1399406 2228030 1078971 1697554 156996 454243 308175 17361 1188759 1517046 92650 1995332 1748387 1134653 1355808 1515044 232138 1428205 835997 368327 2038399 1772803 1317519 981661 897505 453139 200918 587588 803104 1826645 11202 1366664 1673413 422799 1682789 776897 469743 1425956 1380118 1842035 1652756 1641150 622834
57198,1690790 934805 921204 1972414 305458 146027 1392869 766207 206158
57451,385955 1869921 746153 1766217 631315 2042411 478614
58609,932459 395704 324523 815857 567989 287053 514374 864324 423179 640834 2021144 1273038 2032251
61064,279685 2130760 551160 1074858 1041639 746800 959130 584130 2091214 2075002 1295843 1502263 2184630 2050000 1675975 1034842 1465557 134307 755182 565961 1956780 496566 1148629 984038 1772074 143951
62984,77274 1926166 1804732 567888 1009242 999211 62138 452986 316282 2123749 204531 1650258 1542763 1494324 1330683 875518 1571576 938884 644802 589321 323767 1423808 1542586 1610740 65501 1210726 432850 2081944 1425746 358853 1848846 2034939 1345739 1699311 2081382 1514879 1304305 1401535 752081 673684 130112 995755 526406 2058602 629173 2062401 169894 1490095 1354952 1258404 1171898 332587 2237096 1457155 436903 272790 17240 1140592 901384 1988262 165351 15533 1408384 1309805 1168906 614191 210299 7694 628586 427191 1348410 1127084 1063899 1835622 1233619 621653 1290378 1917068 418242 22245 615926 36575 1653130 708274 2248521 2232688 1883810 2147903 1291998 1623697 978906 1689537 794620 2151004 1100907 107189 135533
63141,214528 1218037
68442,810278 210286 2055801 2122432 1254384 1373192 1282045 1425866 274626 1996627 1569877 1082885 1753187 1141983 1140750
68676,2037325 1091672 14131 365443 298942 142728 351826 1722176 193345 1350933 1949905 1773881 380874 1114460 1051482 168632 291538 553983 1379587 249506 209825 1947185 862059 659146 618179 503988 432673 417384 417263 288177 261358 2108397 2075553 1938143 191887 1914015 1778680 17667 1553313 1439865 1356243 1277972 1138260 2032555 1792647 956984 903054 2241982 1163164 1085231 1075218 902644 138789 830317 1886912 1027652 964232 909594 51213 2036999 1454358 1462079 1067040 972354 2076665 1725673 1281657 1610168 1610440 1634808 863629 1312214 1993375 24020 1458433 589390 1867247 304379 856597 2135789 2175732 647855 943292 1267117 1094801 204838 1723232 862902 326702 1552459 304338 678942 1232019 1905456 640358 1007384 1178489 2004095 1038427 42108 656382 987485 1806838 1913430 1668336 2034893 343942 1575126
70311,1597169 594914 2193762 1387164 278945 1900560 1789018 1572872 1844708 634915
71221,1888630 1708272 649826 665014 1054673 299530 1906331 1257102 1181738 2146545 1489276
72384,1121350 715676 2228003 86576 435782 1756658 28190 2193796 2097228 1037542 885239 923067 300244 2019615 339600 982810 2257331 2002545 69982 1370074 2244968 904269 2224260 1649373 1564994 525382 1178398 1377948
74859,909362 488107 1819639 592046 245139 1489831 1044183 1887843 1486393 1428726 687725 1909010 1879774 1775592 2172540 1371642 2028109 2221657 1261356 1947409 1762955 852203 249005 1485533 524562 179245 875731 1044426 710454 1203866 1979144 230589 1625277 2032968 2127249 878446 618621 1835988 946604
76183,699867 488828 1309726 402770 1644332 969053 1208075 2244642 821196 776230 2045510 1985404 1827217 2006522 701999 33337 2213046 1646750 689286 2087371 920306 293840 2061356 1580445 662526 461152 677842 250540 2088501 590305 266909 1923883 1297022 302245 2156493 1091151 1120194 897189 823647 687447 629541 2177953 178436 875865 581965 621378 205760 1992939 4296 15019 1737388 1596708 1055989 1223171 1533767 1545486 1967485 1380782 1491580 261456 1856066 378637 1117338 572744 1673384 715397 1467922 428194 2150470 1829237 1252910 730872 1678457 95829 580071 213349 2107912 1908493 1759881 1511818 179250 1494592 1473761 915084 661637 2083162 192259 871610 1297144 951178 533867 2227722 1104791 1171420 1708440 109706 670717 1899758 1859689 830586 323062 219314 1933344 1071588 1520793 82280 1117241 1086352 1078165 2073923 600486 574353 1173448 1012067 1417677 1456850 801734 1586117 111350 709343 1532220 1589083 612694 628855 1390402 2250826 366664 1923729 259499 563641 283577 475368 2179981 839833 988903 293911 431532 923316 1152591 699330 340057 544476 1072840 82224 1519293 1058483 1236614 2060837 210751 493309 1003743 1859824 1089815 2004751 210189 1255255 1143825 168534 1071122 862293 2186963 1934563 1930454 1650757 150038 1412663
81218,637258 886912 807864 592457 2250175 787167 1475219 1865941 1793149 649796 824722 1505648 1969266 466395 1365511 17932 95529 1401865 621535 1454974 243554 2172846 2160184 977803 320276 157190 558443 1179560 1042879 217855 1192271 357394 1499929 210140 425633 52219 1613170 1306486 642460 314575 181437 376708 17082 988906 1499307 1049818 996532 418975 2023318 1729541 2179576 335623 1472794 1093923 257346 2056193 1289243 1589473 218745 1167330 2123008 780397 314977 340515 97038 1304593 1592225 870648 41810 446003 834717 1950183 1224344 324255 1773850 1115400 1205332 980078 1953202 1591132 1427371 1030281 1704540 88721 2128596 1192002 128055 944014 2010999 1515706 1281723 435695 502522 833021 208168 1250517 1027533 1609632 1557867 1616921 936172 1744581 780640 1066445 353716 287420 18269 1550254 1877041 888208 539242 2024150 485151 1522761 2184861 2026761 1635887 896900 1534192 1090219 594963 2094847 2215294 2101282 1529721 1256127 787527 70407 52905 1593180 880981 1717889 674985 2168500 298407 364692 1563048 2009926 350102 237086 1668494 1247623 94429 369168 2083450 914843 1614048 677887 832886 1137384 454132 2045644 864190 2232515 1150383 2229445 685267 566974 2120887 1940217 1706626 1544228 691034 2258182 1516193 1925574 2239440 222304 401171 1790355 1712722 1509773 1098325 167099 1122016 111551 153509 232644 38563 1459996 1949467 1295973 356440 659089 947725 242855 1340647 1900712 1512055 59184 230118 1263337 917654 1279711 1987218 1182802 1568257 1960235 1533027 983455 839622 530096 1603776 292121 1911856 1509051 259660 1742238 642339 296749 1846792 1250789 1224336 941427 1200492 1197981 348544 1148545 676679 560046 1756460 1463244 1379366 703952 653869 185328 1923630 242280 1640611 10978 1903914 747483 588651 530771 1564457 121993 1439150 150561 2029533 2145297 597183 397747 1815580 313744 1431769 309901 1204367 1126344 30403 1615828 1422829 137973 2183322 1343126 455886 1242222 1089949 2010381 411001 392778 2045144 944705 2038725 443842 264827 482870 1346680 1049853 1498957 1522755 638423 521015 1848071 2209725 800990 1450114 1190918 45630 258994 215343 1690379 1677403 1699566 1520742 1424386 1309553 482493 1694337 1917839 1916932 881304 1566217 805906 2183875 1778357 739268 2255216 1324242 1635686 687423 581075 184442 1599031 648003 1057432 751917 191213 634831 1548832 1492107 376314 1444648 1735835 1026523 1467573 422998 678111 2105406 1306490 1969644 1989542 1991251 206048 1929878 162949 2052042 87990 2195335 1632729 1369137
81405,2128211 5861 385814 2135831
83883,1592275 1668682 154904 993092 2141816 2057878 686633 522539 1394629 988033 209626 979020 541546 1573163 602664 2143797 1547214 1303865 1310594 861961 1775979 1278185 576293 1442933 468565 1877115 1532076 1406690 2038861
84662,165665 571832 2169395 1203321 2160067 1734049 1196580 1146340 649881 405986 1645830 1320354 1858118 48759 595863 235531 1642073 2007534 315530
86158,539183 1889605 1440503 1219945 1882707 1752118 2042695 733318 1047122 224975 971707 415956 1656330 208581 325285 1019850 1794770 1128162 119330 841990 349852 1682028 255053 1996341 184020 232473 32035 1863828
86266,494363 1859939 427777 1269774
86845,2211159 1916167 146379 2156159 1097067 1322043 834753 505925 491203 191587 1149652 1086736 100168 53772 1948631 1638662 1561536 66924 727812 663687 360584 1863898 1155323 2212363 1424550 2158159 971937 2003062 1118574 2205488 864662 802463 177583 1358512 1644179 1424973 119646 1076122 1062288 498564 912730 660744 2196496 1807093 1349362 1227538 1482234 75377 555805 553449 1367721 758010 870257 1113047 1101594 599510 299689 1302317 1952915 1102404 69753 1444387 1368473 63970 811840 693241 267516 267198 1992450 632887 1474683 210036 1812469 767455 1897108 795189 1763851 718570 1259559 1122318 748296 399773 1119417 1976538 1145116 1128708 1872163 46346 1038372 1458904 557277 1917423 2035866 2139274 1939455 1706533 1630917 723013 522934 1458517 1951425 1173579 1569125 832437 1236018 742095 985695 725355 1579480 148325 522448 624515 201475 363220 1113398 454219 1695482 1710924 438057 902427 251041 1142841 1101480 504237 738506 32618 1669860 1982219 2140548 242499 1597755 870902 1582509 1411899 2020160 423688 2129849 2122831 2059405 1740760 1456862 414534 363289 933942 79973 1797592 1666659 815366 643264 523012 2091615 2070850 647216 891180 337 285634 1725102 1564219 2022287 651830 619520 1828183 1684391 431827 1360033 492333 875778 2244671 594461 2067828 1689050 522895 1964686 1304539 1634186 1832524 1968002 1185045 363277 1473485 814171 1350733 932781 1899261 1779230 559093 2200642 1172652 963766 1847068 1424248 1479493 1504028 828690 716621 603507 532573 525514 272102 2258077 2068399 1929561 1907442 1851374 1608730 1556655 1512277 1467323 1457573 1436616 1412879 1388443 130264 22511 1894214 1148934 607817 330617 129006 1966464 1859328 895357 769560 678420 1609875 832521 1464858 52632 381728 1589740 527948 1385748 600516 454777 677970 944680 525162 508153 2086292 2010548 1220585 995385 968814 34309 735416 1148350 937925 1883729 2050570 148927 1298495 1898983 1876389 1728892 2062680 1761030 2194993 1035562 648586 839836 606804 1131977 688428 1023847 125553 735601 1424181 351977 351236 2173270 2103076 1043493 1423185 1698231 374847 353512 2027842 1037199 1004510 78161 209188 1824858 152270 967680 452271 1276544 880947 1420953 1214950 1177062 234482 1746392 1728422 575008 26266 1396891 533442 1492724 108482 1097199 2221069 806098 711429 507513 2253987 1932364 19113 1657095 1409659 1195702 1087240 1020536 1601000 1470448 95206 717212 1185029 1963405 1472668 2042191 633535 1291353 1867482 1161502 1721863 119054 217674 599587 261285 1986493 1777379 1098780 693113 84551 2200762 2070762 1893922 1892150 1367110 121134 89824 2050879 1625445 968400 1162840 1741375 848536 2255112 1412008 431446 110736 1799548 1575680 1428450 1253648 1687400 1453696 1120438 1005940 1326086 1065552 1443122 948601 805243 1205386 1796004 104134 718663 626860 605877 2043601 2027771 1905937 1881652 186232 1454200 1678594 518917 480249 2187734 2127986 1397172 2002001 325230 1560660 1493733 886957 1600303 895452 343971 1298179 1029085 1797046 1878858 519265 239556 2185427 1362958 395517 1702035 1257983 1035548 1558199 1421169 906229 2154312 937800 632943 2162757 1953712 1816673 637056 1158534 1171737 862727 1905569 1771558 1372171 1295381 1948046 451096 1609165 2174389 1097910 1499511
87120,524333 1557218
87934,1358542 1773302 2075495 42763 580976 1370222 1213397 858945 1006803 1842666 751152 1981595 1360352 241362 1708358 1611047 421482 713893 1863600 1785035
88969,1280237 1022306 1943414 1112655 540051
89502,461596 176469 1756027 675069 1173994 775919 639121 2077511 1874328 627865 1903947 1084478 1129163 1091416 362742 2084053 185430 1493012 508917 878184 1841150 1432775 732160 2239190 1951363 1663976 1818617 805184 1579271 527875 1787011 1472861 2133334 1564192 1125364 94961 1330466 322316 854429 547812 1972583 2201385 2022521 1855542 491717 1116508 492191 1852463 69342 680577 2725 1413889 536483 44929 1453140 1022973 1576338 1231478 38113 563493 2146798 1481723 1025855 1736183 1505857 1074071 27640 18048 718006 327023 1182451 1293040 295077 792229 300035 205240 1857355 2092397 2030054 1821964 1165361 2137975 1482956 720230 237081 2126142 1166152 2020729 377615 2131697 2214026 1978626 1954636 932754 2081098 1374960 965975 2136236 709014 499460 1471528 1359998 1064655 209690 1315016 2019797 603435 120956 1831059 928313 1003909 1942166 1433567 1000862 1772361 68710 2106272 206002 442818 774795 37394 131673 1764250 2225571 587488 651562 253358 2065514 1137926 278326 2059777 979578 1939170 126510 975429 1422836 923366 1596219 2108853 783688 633716 581050 97391 154751 1112817 904244 541815 331644 1740834 2087621 2015608 1280598 421965 1634053 564334 1143377 303677 153186 342086 1687400 2111585 1637993 983303 1800823
91290,895106 1690770 1442229 781421 558235 1083689 630484 1747821 213278 1473050 1298864 440141 1722558 1613640 1777448 2066223 1836308 1653492 1987502 1783485 1565429 2013387 322407 311444 843004 1105834 1490629 1541652 139370 1588604 1124248 1145936 919430 1946627 1966382 749558 1405743 235611 1257246 394128 1466084
91563,101197 1029390 326329 749807 1548193 48246 488039 2226539 515892 1880074 1531509 1996260 1748140 77002 2035157 2060777 1955844 2033291 774672 1069777 838344 1490995
